date,store_id,sku_id,promo_type,discount_rate
2026-03-25,STORE03,SKU082,2+1,0.33
2026-03-25,STORE04,SKU006,2+1,0.33
2026-03-25,STORE04,SKU007,1+1,0.5
2026-03-25,STORE04,SKU039,1+1,0.5
2026-03-25,STORE04,SKU078,1+1,0.5
2026-03-25,STORE04,SKU084,discount,0.3
2026-03-25,STORE04,SKU088,1+1,0.5
2026-03-25,STORE05,SKU012,2+1,0.33
2026-03-25,STORE05,SKU040,2+1,0.33
2026-03-25,STORE05,SKU041,2+1,0.33
2026-03-25,STORE05,SKU043,2+1,0.33
2026-03-25,STORE05,SKU054,discount,0.3
2026-03-25,STORE05,SKU068,1+1,0.5
2026-03-25,STORE05,SKU085,discount,0.2
2026-03-25,STORE05,SKU088,discount,0.1
2026-03-26,STORE01,SKU063,discount,0.2
2026-03-26,STORE01,SKU065,1+1,0.5
2026-03-26,STORE01,SKU066,2+1,0.33
2026-03-26,STORE01,SKU096,2+1,0.33
2026-03-26,STORE01,SKU097,2+1,0.33
2026-03-26,STORE02,SKU015,1+1,0.5
2026-03-26,STORE02,SKU051,discount,0.1
2026-03-26,STORE02,SKU066,1+1,0.5
2026-03-26,STORE02,SKU067,1+1,0.5
2026-03-26,STORE02,SKU074,1+1,0.5
2026-03-26,STORE02,SKU079,discount,0.3
2026-03-26,STORE03,SKU005,discount,0.2
2026-03-26,STORE03,SKU017,1+1,0.5
2026-03-26,STORE03,SKU030,discount,0.1
2026-03-26,STORE03,SKU041,discount,0.15
2026-03-26,STORE03,SKU069,2+1,0.33
2026-03-26,STORE03,SKU080,1+1,0.5
2026-03-26,STORE04,SKU015,discount,0.2
2026-03-26,STORE04,SKU025,2+1,0.33
2026-03-26,STORE04,SKU051,discount,0.15
2026-03-26,STORE04,SKU053,2+1,0.33
2026-03-26,STORE04,SKU068,1+1,0.5
2026-03-26,STORE04,SKU083,2+1,0.33
2026-03-26,STORE04,SKU092,2+1,0.33
2026-03-26,STORE05,SKU013,2+1,0.33
2026-03-26,STORE05,SKU015,discount,0.15
2026-03-26,STORE05,SKU040,discount,0.15
2026-03-26,STORE05,SKU060,2+1,0.33
2026-03-26,STORE05,SKU067,1+1,0.5
2026-03-26,STORE05,SKU088,discount,0.3
2026-03-26,STORE05,SKU089,1+1,0.5
2026-03-26,STORE05,SKU097,discount,0.2
2026-03-27,STORE01,SKU016,1+1,0.5
2026-03-27,STORE01,SKU027,2+1,0.33
2026-03-27,STORE01,SKU084,discount,0.15
2026-03-27,STORE02,SKU002,2+1,0.33
2026-03-27,STORE02,SKU005,discount,0.15
2026-03-27,STORE02,SKU043,2+1,0.33
2026-03-27,STORE02,SKU048,2+1,0.33
2026-03-27,STORE02,SKU067,1+1,0.5
2026-03-27,STORE02,SKU083,discount,0.1
2026-03-27,STORE02,SKU088,discount,0.2
2026-03-27,STORE03,SKU002,1+1,0.5
2026-03-27,STORE03,SKU030,discount,0.1
2026-03-27,STORE03,SKU054,discount,0.3
2026-03-27,STORE03,SKU067,1+1,0.5
2026-03-27,STORE03,SKU080,1+1,0.5
2026-03-27,STORE03,SKU086,discount,0.2
2026-03-27,STORE04,SKU035,1+1,0.5
2026-03-27,STORE04,SKU064,2+1,0.33
2026-03-27,STORE04,SKU095,1+1,0.5
2026-03-27,STORE05,SKU063,discount,0.1
2026-03-27,STORE05,SKU068,discount,0.15
2026-03-28,STORE01,SKU002,2+1,0.33
2026-03-28,STORE01,SKU017,2+1,0.33
2026-03-28,STORE01,SKU022,discount,0.15
2026-03-28,STORE01,SKU065,discount,0.15
2026-03-28,STORE01,SKU066,2+1,0.33
2026-03-28,STORE01,SKU081,1+1,0.5
2026-03-28,STORE02,SKU007,1+1,0.5
2026-03-28,STORE02,SKU030,discount,0.3
2026-03-28,STORE02,SKU042,2+1,0.33
2026-03-28,STORE02,SKU054,2+1,0.33
2026-03-28,STORE02,SKU080,1+1,0.5
2026-03-28,STORE02,SKU099,discount,0.1
2026-03-28,STORE03,SKU007,1+1,0.5
2026-03-28,STORE03,SKU012,1+1,0.5
2026-03-28,STORE03,SKU013,1+1,0.5
2026-03-28,STORE03,SKU078,2+1,0.33
2026-03-28,STORE03,SKU100,2+1,0.33
2026-03-28,STORE04,SKU005,discount,0.2
2026-03-28,STORE04,SKU007,2+1,0.33
2026-03-28,STORE04,SKU010,discount,0.2
2026-03-28,STORE04,SKU011,1+1,0.5
2026-03-28,STORE04,SKU019,discount,0.2
2026-03-28,STORE04,SKU029,2+1,0.33
2026-03-28,STORE04,SKU036,discount,0.15
2026-03-28,STORE04,SKU083,1+1,0.5
2026-03-28,STORE05,SKU019,2+1,0.33
2026-03-28,STORE05,SKU032,2+1,0.33
2026-03-28,STORE05,SKU053,1+1,0.5
2026-03-28,STORE05,SKU076,1+1,0.5
2026-03-28,STORE05,SKU084,2+1,0.33
2026-03-28,STORE05,SKU095,1+1,0.5
2026-03-29,STORE01,SKU043,2+1,0.33
2026-03-29,STORE01,SKU064,1+1,0.5
2026-03-29,STORE01,SKU084,1+1,0.5
2026-03-29,STORE02,SKU011,2+1,0.33
2026-03-29,STORE02,SKU020,1+1,0.5
2026-03-29,STORE02,SKU027,2+1,0.33
2026-03-29,STORE02,SKU029,1+1,0.5
2026-03-29,STORE02,SKU034,discount,0.3
2026-03-29,STORE02,SKU052,1+1,0.5
2026-03-29,STORE02,SKU064,2+1,0.33
2026-03-29,STORE02,SKU080,2+1,0.33
2026-03-29,STORE03,SKU014,discount,0.1
2026-03-29,STORE03,SKU029,1+1,0.5
2026-03-29,STORE03,SKU034,2+1,0.33
2026-03-29,STORE03,SKU050,discount,0.2
2026-03-29,STORE04,SKU016,2+1,0.33
2026-03-29,STORE04,SKU044,1+1,0.5
2026-03-29,STORE04,SKU048,1+1,0.5
2026-03-29,STORE04,SKU094,2+1,0.33
2026-03-29,STORE05,SKU028,2+1,0.33
2026-03-29,STORE05,SKU030,2+1,0.33
2026-03-29,STORE05,SKU033,1+1,0.5
2026-03-29,STORE05,SKU038,2+1,0.33
2026-03-29,STORE05,SKU057,1+1,0.5
2026-03-29,STORE05,SKU099,2+1,0.33
2026-03-30,STORE01,SKU006,1+1,0.5
2026-03-30,STORE01,SKU037,discount,0.2
2026-03-30,STORE01,SKU040,1+1,0.5
2026-03-30,STORE01,SKU045,2+1,0.33
2026-03-30,STORE01,SKU058,discount,0.3
2026-03-30,STORE01,SKU070,2+1,0.33
2026-03-30,STORE01,SKU090,2+1,0.33
2026-03-30,STORE02,SKU019,1+1,0.5
2026-03-30,STORE02,SKU025,discount,0.2
2026-03-30,STORE02,SKU034,discount,0.2
2026-03-30,STORE02,SKU051,1+1,0.5
2026-03-30,STORE02,SKU084,1+1,0.5
2026-03-30,STORE02,SKU095,2+1,0.33
2026-03-30,STORE03,SKU009,2+1,0.33
2026-03-30,STORE03,SKU021,1+1,0.5
2026-03-30,STORE03,SKU026,2+1,0.33
2026-03-30,STORE03,SKU036,2+1,0.33
2026-03-30,STORE03,SKU037,2+1,0.33
2026-03-30,STORE03,SKU054,1+1,0.5
2026-03-30,STORE03,SKU060,1+1,0.5
2026-03-30,STORE03,SKU061,2+1,0.33
2026-03-30,STORE03,SKU072,1+1,0.5
2026-03-30,STORE03,SKU078,discount,0.1
2026-03-30,STORE03,SKU085,discount,0.2
2026-03-30,STORE03,SKU097,1+1,0.5
2026-03-30,STORE04,SKU004,2+1,0.33
2026-03-30,STORE04,SKU005,1+1,0.5
2026-03-30,STORE04,SKU010,discount,0.3
2026-03-30,STORE04,SKU029,1+1,0.5
2026-03-30,STORE04,SKU048,discount,0.1
2026-03-30,STORE04,SKU064,discount,0.15
2026-03-30,STORE04,SKU082,2+1,0.33
2026-03-30,STORE04,SKU093,1+1,0.5
2026-03-30,STORE04,SKU094,discount,0.3
2026-03-30,STORE05,SKU003,1+1,0.5
2026-03-30,STORE05,SKU014,1+1,0.5
2026-03-30,STORE05,SKU036,2+1,0.33
2026-03-30,STORE05,SKU072,1+1,0.5
2026-03-30,STORE05,SKU098,discount,0.15
2026-03-31,STORE01,SKU025,1+1,0.5
2026-03-31,STORE01,SKU032,discount,0.3
2026-03-31,STORE01,SKU045,1+1,0.5
2026-03-31,STORE01,SKU053,discount,0.15
2026-03-31,STORE01,SKU071,discount,0.1
2026-03-31,STORE01,SKU087,2+1,0.33
2026-03-31,STORE01,SKU095,2+1,0.33
2026-03-31,STORE01,SKU098,1+1,0.5
2026-03-31,STORE02,SKU012,1+1,0.5
2026-03-31,STORE02,SKU019,discount,0.15
2026-03-31,STORE02,SKU042,discount,0.3
2026-03-31,STORE02,SKU057,discount,0.15
2026-03-31,STORE02,SKU068,discount,0.15
2026-03-31,STORE02,SKU077,discount,0.1
2026-03-31,STORE03,SKU008,1+1,0.5
2026-03-31,STORE03,SKU025,discount,0.1
2026-03-31,STORE03,SKU026,2+1,0.33
2026-03-31,STORE03,SKU061,1+1,0.5
2026-03-31,STORE03,SKU098,discount,0.15
2026-03-31,STORE04,SKU024,1+1,0.5
2026-03-31,STORE04,SKU037,2+1,0.33
2026-03-31,STORE04,SKU051,2+1,0.33
2026-03-31,STORE04,SKU075,2+1,0.33
2026-03-31,STORE04,SKU077,1+1,0.5
2026-03-31,STORE04,SKU091,2+1,0.33
2026-03-31,STORE05,SKU005,2+1,0.33
2026-03-31,STORE05,SKU021,2+1,0.33
2026-03-31,STORE05,SKU029,1+1,0.5
2026-03-31,STORE05,SKU051,1+1,0.5
2026-03-31,STORE05,SKU078,2+1,0.33
2026-03-31,STORE05,SKU090,2+1,0.33
2026-04-01,STORE01,SKU010,2+1,0.33
2026-04-01,STORE01,SKU019,discount,0.3
2026-04-01,STORE01,SKU024,2+1,0.33
2026-04-01,STORE01,SKU056,discount,0.1
2026-04-01,STORE01,SKU087,discount,0.2
2026-04-01,STORE02,SKU001,2+1,0.33
2026-04-01,STORE02,SKU030,1+1,0.5
2026-04-01,STORE02,SKU040,discount,0.1
2026-04-01,STORE02,SKU046,1+1,0.5
2026-04-01,STORE02,SKU057,2+1,0.33
2026-04-01,STORE02,SKU061,discount,0.1
2026-04-01,STORE02,SKU064,discount,0.3
2026-04-01,STORE02,SKU067,discount,0.3
2026-04-01,STORE02,SKU071,2+1,0.33
2026-04-01,STORE02,SKU078,2+1,0.33
2026-04-01,STORE03,SKU027,1+1,0.5
2026-04-01,STORE03,SKU040,1+1,0.5
2026-04-01,STORE03,SKU045,2+1,0.33
2026-04-01,STORE03,SKU046,discount,0.1
2026-04-01,STORE03,SKU078,1+1,0.5
2026-04-01,STORE03,SKU082,1+1,0.5
2026-04-01,STORE04,SKU008,1+1,0.5
2026-04-01,STORE04,SKU009,discount,0.2
2026-04-01,STORE04,SKU039,discount,0.3
2026-04-01,STORE04,SKU045,discount,0.1
2026-04-01,STORE04,SKU052,1+1,0.5
2026-04-01,STORE04,SKU069,discount,0.3
2026-04-01,STORE05,SKU034,discount,0.2
2026-04-01,STORE05,SKU037,2+1,0.33
2026-04-01,STORE05,SKU057,2+1,0.33
2026-04-01,STORE05,SKU078,discount,0.2
2026-04-01,STORE05,SKU089,2+1,0.33
2026-04-01,STORE05,SKU096,1+1,0.5
2026-04-02,STORE01,SKU022,1+1,0.5
2026-04-02,STORE01,SKU025,discount,0.15
2026-04-02,STORE01,SKU048,discount,0.15
2026-04-02,STORE01,SKU049,discount,0.3
2026-04-02,STORE01,SKU077,2+1,0.33
2026-04-02,STORE01,SKU089,2+1,0.33
2026-04-02,STORE01,SKU095,discount,0.15
2026-04-02,STORE02,SKU009,1+1,0.5
2026-04-02,STORE02,SKU019,discount,0.15
2026-04-02,STORE02,SKU024,1+1,0.5
2026-04-02,STORE02,SKU057,2+1,0.33
2026-04-02,STORE02,SKU071,2+1,0.33
2026-04-02,STORE02,SKU091,1+1,0.5
2026-04-02,STORE03,SKU005,2+1,0.33
2026-04-02,STORE03,SKU012,1+1,0.5
2026-04-02,STORE03,SKU025,1+1,0.5
2026-04-02,STORE03,SKU049,1+1,0.5
2026-04-02,STORE03,SKU050,2+1,0.33
2026-04-02,STORE03,SKU063,2+1,0.33
2026-04-02,STORE03,SKU082,1+1,0.5
2026-04-02,STORE03,SKU099,2+1,0.33
2026-04-02,STORE04,SKU022,1+1,0.5
2026-04-02,STORE04,SKU026,discount,0.2
2026-04-02,STORE04,SKU030,discount,0.1
2026-04-02,STORE04,SKU035,2+1,0.33
2026-04-02,STORE04,SKU043,discount,0.15
2026-04-02,STORE04,SKU052,discount,0.3
2026-04-02,STORE04,SKU053,discount,0.3
2026-04-02,STORE04,SKU077,1+1,0.5
2026-04-02,STORE04,SKU085,2+1,0.33
2026-04-02,STORE04,SKU097,2+1,0.33
2026-04-02,STORE05,SKU013,2+1,0.33
2026-04-02,STORE05,SKU042,2+1,0.33
2026-04-02,STORE05,SKU073,1+1,0.5
2026-04-02,STORE05,SKU079,1+1,0.5
2026-04-02,STORE05,SKU096,2+1,0.33
2026-04-03,STORE01,SKU011,discount,0.15
2026-04-03,STORE01,SKU025,discount,0.3
2026-04-03,STORE01,SKU027,1+1,0.5
2026-04-03,STORE01,SKU069,discount,0.3
2026-04-03,STORE01,SKU099,1+1,0.5
2026-04-03,STORE02,SKU001,discount,0.2
2026-04-03,STORE02,SKU007,1+1,0.5
2026-04-03,STORE02,SKU030,discount,0.2
2026-04-03,STORE02,SKU065,1+1,0.5
2026-04-03,STORE03,SKU005,1+1,0.5
2026-04-03,STORE03,SKU009,discount,0.2
2026-04-03,STORE03,SKU023,1+1,0.5
2026-04-03,STORE03,SKU040,2+1,0.33
2026-04-03,STORE03,SKU042,2+1,0.33
2026-04-03,STORE03,SKU046,1+1,0.5
2026-04-03,STORE03,SKU081,1+1,0.5
2026-04-03,STORE04,SKU033,1+1,0.5
2026-04-03,STORE04,SKU037,discount,0.1
2026-04-03,STORE04,SKU093,1+1,0.5
2026-04-03,STORE04,SKU094,1+1,0.5
2026-04-03,STORE05,SKU029,1+1,0.5
2026-04-03,STORE05,SKU056,1+1,0.5
2026-04-03,STORE05,SKU079,discount,0.15
2026-04-04,STORE01,SKU004,discount,0.2
2026-04-04,STORE01,SKU006,discount,0.3
2026-04-04,STORE01,SKU035,1+1,0.5
2026-04-04,STORE01,SKU076,1+1,0.5
2026-04-04,STORE01,SKU084,1+1,0.5
2026-04-04,STORE01,SKU100,2+1,0.33
2026-04-04,STORE02,SKU010,discount,0.15
2026-04-04,STORE02,SKU018,1+1,0.5
2026-04-04,STORE02,SKU056,2+1,0.33
2026-04-04,STORE02,SKU070,2+1,0.33
2026-04-04,STORE02,SKU079,1+1,0.5
2026-04-04,STORE02,SKU084,2+1,0.33
2026-04-04,STORE02,SKU086,2+1,0.33
2026-04-04,STORE03,SKU017,2+1,0.33
2026-04-04,STORE03,SKU030,2+1,0.33
2026-04-04,STORE03,SKU035,1+1,0.5
2026-04-04,STORE03,SKU055,discount,0.15
2026-04-04,STORE03,SKU100,discount,0.3
2026-04-04,STORE04,SKU029,2+1,0.33
2026-04-04,STORE04,SKU034,1+1,0.5
2026-04-04,STORE04,SKU056,2+1,0.33
2026-04-04,STORE04,SKU063,1+1,0.5
2026-04-04,STORE04,SKU091,discount,0.1
2026-04-04,STORE04,SKU100,2+1,0.33
2026-04-04,STORE05,SKU064,discount,0.2
2026-04-04,STORE05,SKU069,1+1,0.5
2026-04-04,STORE05,SKU070,2+1,0.33
2026-04-04,STORE05,SKU091,discount,0.3
2026-04-05,STORE01,SKU003,2+1,0.33
2026-04-05,STORE01,SKU008,discount,0.3
2026-04-05,STORE01,SKU015,discount,0.1
2026-04-05,STORE01,SKU023,1+1,0.5
2026-04-05,STORE01,SKU034,1+1,0.5
2026-04-05,STORE01,SKU037,discount,0.3
2026-04-05,STORE01,SKU067,1+1,0.5
2026-04-05,STORE01,SKU074,1+1,0.5
2026-04-05,STORE01,SKU077,discount,0.3
2026-04-05,STORE02,SKU004,1+1,0.5
2026-04-05,STORE02,SKU007,1+1,0.5
2026-04-05,STORE02,SKU043,discount,0.15
2026-04-05,STORE02,SKU080,2+1,0.33
2026-04-05,STORE03,SKU015,1+1,0.5
2026-04-05,STORE03,SKU017,1+1,0.5
2026-04-05,STORE03,SKU022,1+1,0.5
2026-04-05,STORE03,SKU036,discount,0.15
2026-04-05,STORE03,SKU053,1+1,0.5
2026-04-05,STORE03,SKU054,1+1,0.5
2026-04-05,STORE03,SKU092,discount,0.2
2026-04-05,STORE03,SKU093,discount,0.15
2026-04-05,STORE03,SKU098,discount,0.1
2026-04-05,STORE04,SKU001,1+1,0.5
2026-04-05,STORE04,SKU017,1+1,0.5
2026-04-05,STORE04,SKU036,2+1,0.33
2026-04-05,STORE04,SKU040,2+1,0.33
2026-04-05,STORE04,SKU066,1+1,0.5
2026-04-05,STORE04,SKU082,discount,0.3
2026-04-05,STORE04,SKU089,2+1,0.33
2026-04-05,STORE05,SKU058,2+1,0.33
2026-04-05,STORE05,SKU067,discount,0.3
2026-04-05,STORE05,SKU083,2+1,0.33
2026-04-06,STORE01,SKU018,2+1,0.33
2026-04-06,STORE01,SKU025,1+1,0.5
2026-04-06,STORE01,SKU028,2+1,0.33
2026-04-06,STORE01,SKU058,2+1,0.33
2026-04-06,STORE01,SKU067,discount,0.2
2026-04-06,STORE01,SKU076,1+1,0.5
2026-04-06,STORE01,SKU081,2+1,0.33
2026-04-06,STORE02,SKU004,2+1,0.33
2026-04-06,STORE02,SKU019,1+1,0.5
2026-04-06,STORE02,SKU097,1+1,0.5
2026-04-06,STORE03,SKU015,1+1,0.5
2026-04-06,STORE03,SKU085,2+1,0.33
2026-04-06,STORE03,SKU091,1+1,0.5
2026-04-06,STORE04,SKU005,1+1,0.5
2026-04-06,STORE04,SKU043,1+1,0.5
2026-04-06,STORE04,SKU064,discount,0.15
2026-04-06,STORE05,SKU023,discount,0.2
2026-04-06,STORE05,SKU042,1+1,0.5
2026-04-06,STORE05,SKU066,discount,0.15
2026-04-06,STORE05,SKU085,1+1,0.5
2026-04-06,STORE05,SKU098,1+1,0.5
2026-04-06,STORE05,SKU100,2+1,0.33
2026-04-07,STORE01,SKU011,2+1,0.33
2026-04-07,STORE01,SKU019,1+1,0.5
2026-04-07,STORE01,SKU077,1+1,0.5
2026-04-07,STORE01,SKU087,1+1,0.5
2026-04-07,STORE02,SKU024,2+1,0.33
2026-04-07,STORE02,SKU028,1+1,0.5
2026-04-07,STORE02,SKU044,discount,0.1
2026-04-07,STORE02,SKU051,2+1,0.33
2026-04-07,STORE02,SKU058,2+1,0.33
2026-04-07,STORE03,SKU006,1+1,0.5
2026-04-07,STORE03,SKU010,discount,0.15
2026-04-07,STORE03,SKU060,1+1,0.5
2026-04-07,STORE04,SKU006,discount,0.15
2026-04-07,STORE04,SKU014,1+1,0.5
2026-04-07,STORE04,SKU021,1+1,0.5
2026-04-07,STORE04,SKU044,1+1,0.5
2026-04-07,STORE04,SKU072,1+1,0.5
2026-04-07,STORE04,SKU078,discount,0.1
2026-04-07,STORE04,SKU087,discount,0.15
2026-04-07,STORE04,SKU090,discount,0.3
2026-04-07,STORE05,SKU002,1+1,0.5
2026-04-07,STORE05,SKU004,1+1,0.5
2026-04-07,STORE05,SKU020,discount,0.3
2026-04-07,STORE05,SKU095,discount,0.15
2026-04-08,STORE01,SKU017,1+1,0.5
2026-04-08,STORE01,SKU046,2+1,0.33
2026-04-08,STORE01,SKU053,discount,0.15
2026-04-08,STORE01,SKU057,1+1,0.5
2026-04-08,STORE01,SKU063,2+1,0.33
2026-04-08,STORE01,SKU094,1+1,0.5
2026-04-08,STORE02,SKU007,discount,0.2
2026-04-08,STORE02,SKU031,1+1,0.5
2026-04-08,STORE02,SKU073,1+1,0.5
2026-04-08,STORE02,SKU081,1+1,0.5
2026-04-08,STORE03,SKU020,2+1,0.33
2026-04-08,STORE03,SKU039,1+1,0.5
2026-04-08,STORE03,SKU090,1+1,0.5
2026-04-08,STORE04,SKU016,discount,0.15
2026-04-08,STORE04,SKU018,2+1,0.33
2026-04-08,STORE04,SKU037,discount,0.3
2026-04-08,STORE04,SKU071,discount,0.1
2026-04-08,STORE05,SKU030,discount,0.15
2026-04-08,STORE05,SKU050,discount,0.3
2026-04-08,STORE05,SKU056,2+1,0.33
2026-04-08,STORE05,SKU081,1+1,0.5
2026-04-08,STORE05,SKU088,1+1,0.5
2026-04-08,STORE05,SKU090,discount,0.3
2026-04-09,STORE01,SKU019,1+1,0.5
2026-04-09,STORE01,SKU024,discount,0.1
2026-04-09,STORE01,SKU075,2+1,0.33
2026-04-09,STORE01,SKU083,1+1,0.5
2026-04-09,STORE02,SKU010,2+1,0.33
2026-04-09,STORE02,SKU049,discount,0.3
2026-04-09,STORE02,SKU056,1+1,0.5
2026-04-09,STORE02,SKU082,discount,0.2
2026-04-09,STORE02,SKU093,2+1,0.33
2026-04-09,STORE03,SKU040,1+1,0.5
2026-04-09,STORE03,SKU054,1+1,0.5
2026-04-09,STORE03,SKU058,discount,0.15
2026-04-09,STORE03,SKU063,2+1,0.33
2026-04-09,STORE03,SKU075,1+1,0.5
2026-04-09,STORE03,SKU076,discount,0.1
2026-04-09,STORE03,SKU091,1+1,0.5
2026-04-09,STORE04,SKU030,2+1,0.33
2026-04-09,STORE04,SKU043,2+1,0.33
2026-04-09,STORE04,SKU071,1+1,0.5
2026-04-09,STORE04,SKU075,2+1,0.33
2026-04-09,STORE04,SKU080,1+1,0.5
2026-04-09,STORE04,SKU088,discount,0.15
2026-04-09,STORE05,SKU028,2+1,0.33
2026-04-09,STORE05,SKU031,2+1,0.33
2026-04-09,STORE05,SKU036,1+1,0.5
2026-04-09,STORE05,SKU044,1+1,0.5
2026-04-09,STORE05,SKU054,discount,0.2
2026-04-09,STORE05,SKU061,discount,0.1
2026-04-09,STORE05,SKU076,discount,0.2
2026-04-09,STORE05,SKU090,2+1,0.33
2026-04-10,STORE01,SKU004,discount,0.15
2026-04-10,STORE01,SKU005,discount,0.2
2026-04-10,STORE01,SKU043,1+1,0.5
2026-04-10,STORE01,SKU059,discount,0.15
2026-04-10,STORE02,SKU003,1+1,0.5
2026-04-10,STORE02,SKU032,2+1,0.33
2026-04-10,STORE02,SKU042,2+1,0.33
2026-04-10,STORE02,SKU049,1+1,0.5
2026-04-10,STORE02,SKU051,2+1,0.33
2026-04-10,STORE02,SKU060,1+1,0.5
2026-04-10,STORE02,SKU066,1+1,0.5
2026-04-10,STORE02,SKU095,2+1,0.33
2026-04-10,STORE03,SKU008,2+1,0.33
2026-04-10,STORE03,SKU027,1+1,0.5
2026-04-10,STORE03,SKU034,2+1,0.33
2026-04-10,STORE03,SKU037,discount,0.1
2026-04-10,STORE03,SKU066,discount,0.15
2026-04-10,STORE03,SKU084,1+1,0.5
2026-04-10,STORE04,SKU001,discount,0.1
2026-04-10,STORE04,SKU006,discount,0.3
2026-04-10,STORE04,SKU030,1+1,0.5
2026-04-10,STORE04,SKU047,2+1,0.33
2026-04-10,STORE04,SKU054,discount,0.15
2026-04-10,STORE04,SKU079,discount,0.1
2026-04-10,STORE04,SKU100,2+1,0.33
2026-04-10,STORE05,SKU031,2+1,0.33
2026-04-10,STORE05,SKU034,1+1,0.5
2026-04-10,STORE05,SKU045,1+1,0.5
2026-04-10,STORE05,SKU065,1+1,0.5
2026-04-10,STORE05,SKU076,discount,0.1
2026-04-10,STORE05,SKU093,1+1,0.5
2026-04-11,STORE01,SKU036,1+1,0.5
2026-04-11,STORE01,SKU038,discount,0.3
2026-04-11,STORE01,SKU043,discount,0.15
2026-04-11,STORE01,SKU048,1+1,0.5
2026-04-11,STORE01,SKU049,discount,0.3
2026-04-11,STORE01,SKU055,discount,0.15
2026-04-11,STORE01,SKU065,discount,0.2
2026-04-11,STORE01,SKU077,discount,0.2
2026-04-11,STORE02,SKU005,1+1,0.5
2026-04-11,STORE02,SKU014,2+1,0.33
2026-04-11,STORE02,SKU040,2+1,0.33
2026-04-11,STORE02,SKU060,discount,0.15
2026-04-11,STORE02,SKU062,1+1,0.5
2026-04-11,STORE02,SKU081,discount,0.1
2026-04-11,STORE02,SKU097,2+1,0.33
2026-04-11,STORE03,SKU006,1+1,0.5
2026-04-11,STORE03,SKU021,2+1,0.33
2026-04-11,STORE03,SKU030,2+1,0.33
2026-04-11,STORE03,SKU035,discount,0.2
2026-04-11,STORE03,SKU066,2+1,0.33
2026-04-11,STORE03,SKU078,2+1,0.33
2026-04-11,STORE03,SKU086,2+1,0.33
2026-04-11,STORE04,SKU023,1+1,0.5
2026-04-11,STORE04,SKU061,discount,0.3
2026-04-11,STORE04,SKU091,1+1,0.5
2026-04-11,STORE04,SKU094,2+1,0.33
2026-04-11,STORE05,SKU004,1+1,0.5
2026-04-11,STORE05,SKU016,2+1,0.33
2026-04-11,STORE05,SKU055,1+1,0.5
2026-04-11,STORE05,SKU090,1+1,0.5
2026-04-12,STORE01,SKU066,1+1,0.5
2026-04-12,STORE01,SKU087,discount,0.1
2026-04-12,STORE01,SKU098,1+1,0.5
2026-04-12,STORE02,SKU015,1+1,0.5
2026-04-12,STORE02,SKU019,discount,0.1
2026-04-12,STORE02,SKU022,1+1,0.5
2026-04-12,STORE02,SKU064,2+1,0.33
2026-04-12,STORE02,SKU067,1+1,0.5
2026-04-12,STORE02,SKU069,discount,0.3
2026-04-12,STORE02,SKU072,discount,0.1
2026-04-12,STORE02,SKU083,2+1,0.33
2026-04-12,STORE02,SKU093,1+1,0.5
2026-04-12,STORE03,SKU004,discount,0.15
2026-04-12,STORE04,SKU012,1+1,0.5
2026-04-12,STORE04,SKU044,2+1,0.33
2026-04-12,STORE04,SKU066,discount,0.3
2026-04-12,STORE04,SKU068,1+1,0.5
2026-04-12,STORE04,SKU077,2+1,0.33
2026-04-12,STORE04,SKU099,2+1,0.33
2026-04-12,STORE04,SKU100,discount,0.1
2026-04-12,STORE05,SKU008,1+1,0.5
2026-04-12,STORE05,SKU009,1+1,0.5
2026-04-12,STORE05,SKU041,discount,0.1
2026-04-12,STORE05,SKU080,1+1,0.5
2026-04-12,STORE05,SKU100,discount,0.3
2026-04-13,STORE01,SKU001,discount,0.3
2026-04-13,STORE01,SKU002,1+1,0.5
2026-04-13,STORE01,SKU026,1+1,0.5
2026-04-13,STORE01,SKU056,discount,0.1
2026-04-13,STORE01,SKU062,1+1,0.5
2026-04-13,STORE01,SKU069,1+1,0.5
2026-04-13,STORE01,SKU073,2+1,0.33
2026-04-13,STORE01,SKU074,1+1,0.5
2026-04-13,STORE01,SKU086,2+1,0.33
2026-04-13,STORE01,SKU090,2+1,0.33
2026-04-13,STORE02,SKU006,2+1,0.33
2026-04-13,STORE02,SKU046,2+1,0.33
2026-04-13,STORE02,SKU059,1+1,0.5
2026-04-13,STORE02,SKU099,discount,0.3
2026-04-13,STORE03,SKU010,1+1,0.5
2026-04-13,STORE03,SKU026,1+1,0.5
2026-04-13,STORE03,SKU030,discount,0.3
2026-04-13,STORE03,SKU038,1+1,0.5
2026-04-13,STORE03,SKU042,1+1,0.5
2026-04-13,STORE03,SKU081,2+1,0.33
2026-04-13,STORE03,SKU099,1+1,0.5
2026-04-13,STORE04,SKU016,1+1,0.5
2026-04-13,STORE04,SKU058,1+1,0.5
2026-04-13,STORE04,SKU065,2+1,0.33
2026-04-13,STORE04,SKU071,2+1,0.33
2026-04-13,STORE04,SKU098,1+1,0.5
2026-04-13,STORE05,SKU069,1+1,0.5
2026-04-13,STORE05,SKU070,discount,0.2
2026-04-14,STORE01,SKU010,2+1,0.33
2026-04-14,STORE01,SKU030,discount,0.1
2026-04-14,STORE01,SKU041,2+1,0.33
2026-04-14,STORE01,SKU053,discount,0.2
2026-04-14,STORE01,SKU074,1+1,0.5
2026-04-14,STORE01,SKU087,1+1,0.5
2026-04-14,STORE01,SKU090,2+1,0.33
