snapshot_id,date,timestamp,sku_id,expected_stock,cv_count,count_confidence
CV00000377,2022-02-09,2022-02-09 23:30:00,10060,132,132,0.912
CV00000378,2022-02-10,2022-02-10 23:30:00,10060,101,101,0.976
CV00000379,2022-02-11,2022-02-11 23:30:00,10060,67,68,0.566
CV00000380,2022-02-12,2022-02-12 23:30:00,10060,131,131,0.953
CV00000381,2022-02-13,2022-02-13 23:30:00,10060,93,94,0.955
CV00000382,2022-02-14,2022-02-14 23:30:00,10060,85,85,0.942
CV00000383,2022-02-15,2022-02-15 23:30:00,10060,68,67,0.969
CV00000384,2022-02-16,2022-02-16 23:30:00,10060,147,147,0.897
CV00000385,2022-02-17,2022-02-17 23:30:00,10060,132,133,0.877
CV00000386,2022-02-18,2022-02-18 23:30:00,10060,101,102,0.869
CV00000387,2022-02-19,2022-02-19 23:30:00,10060,63,63,0.863
CV00000388,2022-02-20,2022-02-20 23:30:00,10060,135,134,0.944
CV00000389,2022-02-21,2022-02-21 23:30:00,10060,114,113,0.963
CV00000390,2022-02-22,2022-02-22 23:30:00,10060,92,92,0.968
CV00000391,2022-02-23,2022-02-23 23:30:00,10060,71,71,0.937
CV00000392,2022-02-24,2022-02-24 23:30:00,10060,152,152,0.919
CV00000393,2022-02-25,2022-02-25 23:30:00,10060,130,131,0.976
CV00000394,2022-02-26,2022-02-26 23:30:00,10060,105,106,0.94
CV00000395,2022-02-27,2022-02-27 23:30:00,10060,87,86,0.886
CV00000396,2022-02-28,2022-02-28 23:30:00,10060,137,137,0.919
CV00000397,2022-03-01,2022-03-01 23:30:00,10060,120,120,0.897
CV00000398,2022-03-02,2022-03-02 23:30:00,10060,118,118,0.972
CV00000399,2022-03-03,2022-03-03 23:30:00,10060,118,118,0.865
CV00000400,2022-03-04,2022-03-04 23:30:00,10060,118,114,0.835
CV00000401,2022-03-05,2022-03-05 23:30:00,10060,118,117,0.889
CV00000402,2022-03-06,2022-03-06 23:30:00,10060,118,117,0.917
CV00000403,2022-03-07,2022-03-07 23:30:00,10060,118,118,0.957
CV00000404,2022-03-08,2022-03-08 23:30:00,10060,118,118,0.973
CV00000405,2022-03-09,2022-03-09 23:30:00,10060,118,117,0.954
CV00000406,2022-03-10,2022-03-10 23:30:00,10060,118,118,0.985
CV00000407,2022-03-11,2022-03-11 23:30:00,10060,118,118,0.94
CV00000408,2022-03-12,2022-03-12 23:30:00,10060,118,118,0.897
CV00000409,2022-03-13,2022-03-13 23:30:00,10060,118,118,0.905
CV00000410,2022-03-14,2022-03-14 23:30:00,10060,118,117,0.98
CV00000411,2022-03-15,2022-03-15 23:30:00,10060,118,118,0.928
CV00000412,2022-03-16,2022-03-16 23:30:00,10060,118,118,0.921
CV00000413,2022-03-17,2022-03-17 23:30:00,10060,118,118,0.878
CV00000414,2022-03-18,2022-03-18 23:30:00,10060,118,117,0.902
CV00000415,2022-03-19,2022-03-19 23:30:00,10060,118,117,0.885
CV00000416,2022-03-20,2022-03-20 23:30:00,10060,118,118,0.883
CV00000417,2022-03-21,2022-03-21 23:30:00,10060,118,118,0.906
CV00000418,2022-03-22,2022-03-22 23:30:00,10060,118,119,0.862
CV00000419,2022-03-23,2022-03-23 23:30:00,10060,118,119,0.924
CV00000420,2022-03-24,2022-03-24 23:30:00,10060,118,117,0.913
CV00000421,2022-03-25,2022-03-25 23:30:00,10060,118,118,0.867
CV00000422,2022-03-26,2022-03-26 23:30:00,10060,106,106,0.942
CV00000423,2022-03-27,2022-03-27 23:30:00,10060,91,90,0.9
CV00000424,2022-03-28,2022-03-28 23:30:00,10060,76,76,0.93
CV00000425,2022-03-29,2022-03-29 23:30:00,10060,63,62,0.972
CV00000426,2022-03-30,2022-03-30 23:30:00,10060,138,138,0.966
CV00000427,2022-03-31,2022-03-31 23:30:00,10060,123,123,0.909
CV00000428,2022-04-01,2022-04-01 23:30:00,10060,89,88,0.907
CV00000429,2022-04-02,2022-04-02 23:30:00,10060,58,59,0.963
CV00000430,2022-04-03,2022-04-03 23:30:00,10060,142,142,0.886
CV00000431,2022-04-04,2022-04-04 23:30:00,10060,142,141,0.911
CV00000432,2022-04-05,2022-04-05 23:30:00,10060,125,125,0.914
CV00000433,2022-04-06,2022-04-06 23:30:00,10060,95,95,0.962
CV00000434,2022-04-07,2022-04-07 23:30:00,10060,148,149,0.985
CV00000435,2022-04-08,2022-04-08 23:30:00,10060,111,111,0.883
CV00000436,2022-04-09,2022-04-09 23:30:00,10060,78,78,0.912
CV00000437,2022-04-10,2022-04-10 23:30:00,10060,135,132,0.821
CV00000438,2022-04-11,2022-04-11 23:30:00,10060,111,112,0.965
CV00000439,2022-04-12,2022-04-12 23:30:00,10060,92,92,0.938
CV00000440,2022-04-13,2022-04-13 23:30:00,10060,60,61,0.888
CV00000441,2022-04-14,2022-04-14 23:30:00,10060,137,138,0.953
CV00000442,2022-04-15,2022-04-15 23:30:00,10060,121,121,0.891
CV00000443,2022-04-16,2022-04-16 23:30:00,10060,93,94,0.9
CV00000444,2022-04-17,2022-04-17 23:30:00,10060,80,80,0.887
CV00000445,2022-04-18,2022-04-18 23:30:00,10060,149,148,0.877
CV00000446,2022-04-19,2022-04-19 23:30:00,10060,143,144,0.943
CV00000447,2022-04-20,2022-04-20 23:30:00,10060,134,133,0.977
CV00000448,2022-04-21,2022-04-21 23:30:00,10060,114,114,0.975
CV00000449,2022-04-22,2022-04-22 23:30:00,10060,79,79,0.901
CV00000450,2022-04-23,2022-04-23 23:30:00,10060,148,147,0.914
CV00000451,2022-04-24,2022-04-24 23:30:00,10060,118,118,0.885
CV00000452,2022-04-25,2022-04-25 23:30:00,10060,105,105,0.938
CV00000453,2022-04-26,2022-04-26 23:30:00,10060,89,88,0.9
CV00000454,2022-04-27,2022-04-27 23:30:00,10060,70,70,0.973
CV00000455,2022-04-28,2022-04-28 23:30:00,10060,148,148,0.97
CV00000456,2022-04-29,2022-04-29 23:30:00,10060,129,129,0.905
CV00000457,2022-04-30,2022-04-30 23:30:00,10060,111,108,0.884
CV00000458,2022-05-01,2022-05-01 23:30:00,10060,73,73,0.904
CV00000459,2022-05-02,2022-05-02 23:30:00,10060,145,144,0.937
CV00000460,2022-05-03,2022-05-03 23:30:00,10060,131,131,0.949
CV00000461,2022-05-04,2022-05-04 23:30:00,10060,108,108,0.984
CV00000462,2022-05-05,2022-05-05 23:30:00,10060,85,84,0.894
CV00000463,2022-05-06,2022-05-06 23:30:00,10060,148,147,0.769
CV00000464,2022-05-07,2022-05-07 23:30:00,10060,121,120,0.87
CV00000465,2022-05-08,2022-05-08 23:30:00,10060,88,88,0.916
CV00000466,2022-05-09,2022-05-09 23:30:00,10060,69,68,0.943
CV00000467,2022-05-10,2022-05-10 23:30:00,10060,124,123,0.865
CV00000468,2022-05-11,2022-05-11 23:30:00,10060,104,104,0.907
CV00000469,2022-05-12,2022-05-12 23:30:00,10060,82,81,0.918
CV00000470,2022-05-13,2022-05-13 23:30:00,10060,59,60,0.767
CV00000471,2022-05-14,2022-05-14 23:30:00,10060,129,129,0.922
CV00000472,2022-05-15,2022-05-15 23:30:00,10060,114,113,0.923
CV00000473,2022-05-16,2022-05-16 23:30:00,10060,94,95,0.892
CV00000474,2022-05-17,2022-05-17 23:30:00,10060,71,71,0.878
CV00000475,2022-05-18,2022-05-18 23:30:00,10060,148,149,0.961
CV00000476,2022-05-19,2022-05-19 23:30:00,10060,125,124,0.928
CV00000477,2022-05-20,2022-05-20 23:30:00,10060,88,88,0.986
CV00000478,2022-05-21,2022-05-21 23:30:00,10060,57,58,0.904
CV00000479,2022-05-22,2022-05-22 23:30:00,10060,143,144,0.893
CV00000480,2022-05-23,2022-05-23 23:30:00,10060,134,135,0.928
CV00000481,2022-05-24,2022-05-24 23:30:00,10060,117,118,0.919
CV00000482,2022-05-25,2022-05-25 23:30:00,10060,101,101,0.93
CV00000483,2022-05-26,2022-05-26 23:30:00,10060,78,77,0.982
CV00000484,2022-05-27,2022-05-27 23:30:00,10060,146,146,0.913
CV00000485,2022-05-28,2022-05-28 23:30:00,10060,124,124,0.955
CV00000486,2022-05-29,2022-05-29 23:30:00,10060,108,108,0.874
CV00000487,2022-05-30,2022-05-30 23:30:00,10060,90,91,0.931
CV00000488,2022-05-31,2022-05-31 23:30:00,10060,74,74,0.872
CV00000489,2022-06-01,2022-06-01 23:30:00,10060,57,56,0.899
CV00000490,2022-06-02,2022-06-02 23:30:00,10060,118,119,0.918
CV00000491,2022-06-03,2022-06-03 23:30:00,10060,118,118,0.915
CV00000492,2022-06-04,2022-06-04 23:30:00,10060,81,81,0.956
CV00000493,2022-06-05,2022-06-05 23:30:00,10060,135,136,0.939
CV00000494,2022-06-06,2022-06-06 23:30:00,10060,100,100,0.877
CV00000495,2022-06-07,2022-06-07 23:30:00,10060,67,66,0.961
CV00000496,2022-06-08,2022-06-08 23:30:00,10060,133,130,0.836
CV00000497,2022-06-09,2022-06-09 23:30:00,10060,95,96,0.917
CV00000498,2022-06-10,2022-06-10 23:30:00,10060,62,63,0.938
CV00000499,2022-06-11,2022-06-11 23:30:00,10060,126,126,0.977
CV00000500,2022-06-12,2022-06-12 23:30:00,10060,100,99,0.879
CV00000501,2022-06-13,2022-06-13 23:30:00,10060,83,83,0.892
CV00000502,2022-06-14,2022-06-14 23:30:00,10060,71,71,0.983
CV00000503,2022-06-15,2022-06-15 23:30:00,10060,58,57,0.703
CV00000504,2022-06-16,2022-06-16 23:30:00,10060,127,127,0.986
CV00000505,2022-06-17,2022-06-17 23:30:00,10060,99,99,0.98
CV00000506,2022-06-18,2022-06-18 23:30:00,10060,81,81,0.865
CV00000507,2022-06-19,2022-06-19 23:30:00,10060,138,138,0.965
CV00000508,2022-06-20,2022-06-20 23:30:00,10060,128,129,0.98
CV00000509,2022-06-21,2022-06-21 23:30:00,10060,113,114,0.872
CV00000510,2022-06-22,2022-06-22 23:30:00,10060,92,92,0.967
CV00000511,2022-06-23,2022-06-23 23:30:00,10060,78,77,0.887
CV00000512,2022-06-24,2022-06-24 23:30:00,10060,133,133,0.958
CV00000513,2022-06-25,2022-06-25 23:30:00,10060,115,114,0.922
CV00000514,2022-06-26,2022-06-26 23:30:00,10060,90,90,0.946
CV00000515,2022-06-27,2022-06-27 23:30:00,10060,81,81,0.961
CV00000516,2022-06-28,2022-06-28 23:30:00,10060,67,67,0.94
CV00000517,2022-06-29,2022-06-29 23:30:00,10060,140,140,0.884
CV00000518,2022-06-30,2022-06-30 23:30:00,10060,124,124,0.975
CV00000519,2022-07-01,2022-07-01 23:30:00,10060,87,88,0.91
CV00000520,2022-07-02,2022-07-02 23:30:00,10060,61,61,0.878
CV00000521,2022-07-03,2022-07-03 23:30:00,10060,119,120,0.901
CV00000522,2022-07-04,2022-07-04 23:30:00,10060,114,113,0.915
CV00000523,2022-07-05,2022-07-05 23:30:00,10060,114,113,0.883
CV00000524,2022-07-06,2022-07-06 23:30:00,10060,114,115,0.894
CV00000525,2022-07-07,2022-07-07 23:30:00,10060,86,86,0.949
CV00000526,2022-07-08,2022-07-08 23:30:00,10060,140,140,0.971
CV00000527,2022-07-09,2022-07-09 23:30:00,10060,104,105,0.976
CV00000528,2022-07-10,2022-07-10 23:30:00,10060,79,79,0.945
CV00000529,2022-07-11,2022-07-11 23:30:00,10060,61,61,0.985
CV00000530,2022-07-12,2022-07-12 23:30:00,10060,128,129,0.892
CV00000531,2022-07-13,2022-07-13 23:30:00,10060,107,107,0.866
CV00000532,2022-07-14,2022-07-14 23:30:00,10060,83,82,0.562
CV00000533,2022-07-15,2022-07-15 23:30:00,10060,58,58,0.982
CV00000534,2022-07-16,2022-07-16 23:30:00,10060,116,117,0.919
CV00000535,2022-07-17,2022-07-17 23:30:00,10060,105,105,0.962
CV00000536,2022-07-18,2022-07-18 23:30:00,10060,98,98,0.97
CV00000537,2022-07-19,2022-07-19 23:30:00,10060,75,75,0.918
CV00000538,2022-07-20,2022-07-20 23:30:00,10060,152,151,0.984
CV00000539,2022-07-21,2022-07-21 23:30:00,10060,121,121,0.944
CV00000540,2022-07-22,2022-07-22 23:30:00,10060,90,90,0.916
CV00000541,2022-07-23,2022-07-23 23:30:00,10060,73,73,0.974
CV00000542,2022-07-24,2022-07-24 23:30:00,10060,147,147,0.955
CV00000543,2022-07-25,2022-07-25 23:30:00,10060,133,133,0.947
CV00000544,2022-07-26,2022-07-26 23:30:00,10060,103,104,0.9
CV00000545,2022-07-27,2022-07-27 23:30:00,10060,86,86,0.968
CV00000546,2022-07-28,2022-07-28 23:30:00,10060,67,67,0.874
CV00000547,2022-07-29,2022-07-29 23:30:00,10060,138,138,0.951
CV00000548,2022-07-30,2022-07-30 23:30:00,10060,116,116,0.896
CV00000549,2022-07-31,2022-07-31 23:30:00,10060,100,99,0.975
CV00000550,2022-08-01,2022-08-01 23:30:00,10060,68,68,0.889
CV00000551,2022-08-02,2022-08-02 23:30:00,10060,140,141,0.869
CV00000552,2022-08-03,2022-08-03 23:30:00,10060,118,118,0.865
CV00000553,2022-08-04,2022-08-04 23:30:00,10060,85,84,0.966
CV00000554,2022-08-05,2022-08-05 23:30:00,10060,141,137,0.825
CV00000555,2022-08-06,2022-08-06 23:30:00,10060,125,122,0.767
CV00000556,2022-08-07,2022-08-07 23:30:00,10060,89,90,0.929
CV00000557,2022-08-08,2022-08-08 23:30:00,10060,150,149,0.901
CV00000558,2022-08-09,2022-08-09 23:30:00,10060,137,136,0.971
CV00000559,2022-08-10,2022-08-10 23:30:00,10060,115,114,0.888
CV00000560,2022-08-11,2022-08-11 23:30:00,10060,78,78,0.969
CV00000561,2022-08-12,2022-08-12 23:30:00,10060,149,149,0.929
CV00000562,2022-08-13,2022-08-13 23:30:00,10060,132,131,0.934
CV00000563,2022-08-14,2022-08-14 23:30:00,10060,110,110,0.978
CV00000564,2022-08-15,2022-08-15 23:30:00,10060,98,99,0.983
CV00000565,2022-08-16,2022-08-16 23:30:00,10060,68,68,0.905
CV00000566,2022-08-17,2022-08-17 23:30:00,10060,146,146,0.864
CV00000567,2022-08-18,2022-08-18 23:30:00,10060,110,111,0.96
CV00000568,2022-08-19,2022-08-19 23:30:00,10060,71,71,0.973
CV00000569,2022-08-20,2022-08-20 23:30:00,10060,62,63,0.935
CV00000570,2022-08-21,2022-08-21 23:30:00,10060,141,141,0.929
CV00000571,2022-08-22,2022-08-22 23:30:00,10060,124,124,0.924
CV00000572,2022-08-23,2022-08-23 23:30:00,10060,98,99,0.618
CV00000573,2022-08-24,2022-08-24 23:30:00,10060,86,86,0.96
CV00000574,2022-08-25,2022-08-25 23:30:00,10060,65,65,0.86
CV00000575,2022-08-26,2022-08-26 23:30:00,10060,129,129,0.977
CV00000576,2022-08-27,2022-08-27 23:30:00,10060,99,99,0.886
CV00000577,2022-08-28,2022-08-28 23:30:00,10060,79,79,0.941
CV00000578,2022-08-29,2022-08-29 23:30:00,10060,66,65,0.881
CV00000579,2022-08-30,2022-08-30 23:30:00,10060,141,142,0.975
CV00000580,2022-08-31,2022-08-31 23:30:00,10060,116,117,0.892
CV00000581,2022-09-01,2022-09-01 23:30:00,10060,106,106,0.874
CV00000582,2022-09-02,2022-09-02 23:30:00,10060,74,73,0.921
CV00000583,2022-09-03,2022-09-03 23:30:00,10060,142,142,0.98
CV00000584,2022-09-04,2022-09-04 23:30:00,10060,109,108,0.58
CV00000585,2022-09-05,2022-09-05 23:30:00,10060,77,77,0.874
CV00000586,2022-09-06,2022-09-06 23:30:00,10060,144,144,0.905
CV00000587,2022-09-07,2022-09-07 23:30:00,10060,129,129,0.954
CV00000588,2022-09-08,2022-09-08 23:30:00,10060,103,103,0.95
CV00000589,2022-09-09,2022-09-09 23:30:00,10060,64,64,0.909
CV00000590,2022-09-10,2022-09-10 23:30:00,10060,133,134,0.983
CV00000591,2022-09-11,2022-09-11 23:30:00,10060,111,111,0.898
CV00000592,2022-09-12,2022-09-12 23:30:00,10060,90,90,0.889
CV00000593,2022-09-13,2022-09-13 23:30:00,10060,74,74,0.907
CV00000594,2022-09-14,2022-09-14 23:30:00,10060,58,58,0.97
CV00000595,2022-09-15,2022-09-15 23:30:00,10060,128,128,0.913
CV00000596,2022-09-16,2022-09-16 23:30:00,10060,109,108,0.956
CV00000597,2022-09-17,2022-09-17 23:30:00,10060,80,79,0.926
CV00000598,2022-09-18,2022-09-18 23:30:00,10060,69,70,0.916
CV00000599,2022-09-19,2022-09-19 23:30:00,10060,152,152,0.876
CV00000600,2022-09-20,2022-09-20 23:30:00,10060,124,125,0.912
CV00000601,2022-09-21,2022-09-21 23:30:00,10060,95,91,0.877
CV00000602,2022-09-22,2022-09-22 23:30:00,10060,81,82,0.778
CV00000603,2022-09-23,2022-09-23 23:30:00,10060,137,137,0.927
CV00000604,2022-09-24,2022-09-24 23:30:00,10060,117,117,0.957
CV00000605,2022-09-25,2022-09-25 23:30:00,10060,87,86,0.908
CV00000606,2022-09-26,2022-09-26 23:30:00,10060,74,74,0.936
CV00000607,2022-09-27,2022-09-27 23:30:00,10060,68,68,0.92
CV00000608,2022-09-28,2022-09-28 23:30:00,10060,57,57,0.914
CV00000609,2022-09-29,2022-09-29 23:30:00,10060,130,130,0.904
CV00000610,2022-09-30,2022-09-30 23:30:00,10060,94,94,0.89
CV00000611,2022-10-01,2022-10-01 23:30:00,10060,76,75,0.919
CV00000612,2022-10-02,2022-10-02 23:30:00,10060,145,145,0.945
CV00000613,2022-10-03,2022-10-03 23:30:00,10060,126,127,0.883
CV00000614,2022-10-04,2022-10-04 23:30:00,10060,104,105,0.972
CV00000615,2022-10-05,2022-10-05 23:30:00,10060,81,81,0.934
CV00000616,2022-10-06,2022-10-06 23:30:00,10060,57,56,0.893
CV00000617,2022-10-07,2022-10-07 23:30:00,10060,127,126,0.871
CV00000618,2022-10-08,2022-10-08 23:30:00,10060,96,96,0.976
CV00000619,2022-10-09,2022-10-09 23:30:00,10060,90,90,0.928
CV00000620,2022-10-10,2022-10-10 23:30:00,10060,70,70,0.889
CV00000621,2022-10-11,2022-10-11 23:30:00,10060,144,145,0.913
CV00000622,2022-10-12,2022-10-12 23:30:00,10060,132,132,0.912
CV00000623,2022-10-13,2022-10-13 23:30:00,10060,113,114,0.962
CV00000624,2022-10-14,2022-10-14 23:30:00,10060,72,71,0.93
CV00000625,2022-10-15,2022-10-15 23:30:00,10060,134,134,0.862
CV00000626,2022-10-16,2022-10-16 23:30:00,10060,120,120,0.94
CV00000627,2022-10-17,2022-10-17 23:30:00,10060,94,94,0.913
CV00000628,2022-10-18,2022-10-18 23:30:00,10060,74,74,0.95
CV00000629,2022-10-19,2022-10-19 23:30:00,10060,151,151,0.905
CV00000630,2022-10-20,2022-10-20 23:30:00,10060,121,122,0.891
CV00000631,2022-10-21,2022-10-21 23:30:00,10060,91,91,0.93
CV00000632,2022-10-22,2022-10-22 23:30:00,10060,73,73,0.888
CV00000633,2022-10-23,2022-10-23 23:30:00,10060,134,135,0.888
CV00000634,2022-10-24,2022-10-24 23:30:00,10060,130,130,0.914
CV00000635,2022-10-25,2022-10-25 23:30:00,10060,115,115,0.904
CV00000636,2022-10-26,2022-10-26 23:30:00,10060,105,106,0.968
CV00000637,2022-10-27,2022-10-27 23:30:00,10060,89,89,0.88
CV00000638,2022-10-28,2022-10-28 23:30:00,10060,61,60,0.913
CV00000639,2022-10-29,2022-10-29 23:30:00,10060,138,137,0.899
CV00000640,2022-10-30,2022-10-30 23:30:00,10060,131,131,0.98
CV00000641,2022-10-31,2022-10-31 23:30:00,10060,120,120,0.865
CV00000642,2022-11-01,2022-11-01 23:30:00,10060,89,88,0.927
CV00000643,2022-11-02,2022-11-02 23:30:00,10060,73,71,0.886
CV00000644,2022-11-03,2022-11-03 23:30:00,10060,140,139,0.909
CV00000645,2022-11-04,2022-11-04 23:30:00,10060,106,106,0.907
CV00000646,2022-11-05,2022-11-05 23:30:00,10060,90,90,0.978
CV00000647,2022-11-06,2022-11-06 23:30:00,10060,67,67,0.959
CV00000648,2022-11-07,2022-11-07 23:30:00,10060,125,124,0.972
CV00000649,2022-11-08,2022-11-08 23:30:00,10060,105,105,0.926
CV00000650,2022-11-09,2022-11-09 23:30:00,10060,76,77,0.983
CV00000651,2022-11-10,2022-11-10 23:30:00,10060,136,135,0.955
CV00000652,2022-11-11,2022-11-11 23:30:00,10060,105,105,0.932
CV00000653,2022-11-12,2022-11-12 23:30:00,10060,76,76,0.91
CV00000654,2022-11-13,2022-11-13 23:30:00,10060,61,62,0.908
CV00000655,2022-11-14,2022-11-14 23:30:00,10060,150,150,0.867
CV00000656,2022-11-15,2022-11-15 23:30:00,10060,137,137,0.984
CV00000657,2022-11-16,2022-11-16 23:30:00,10060,117,116,0.985
CV00000658,2022-11-17,2022-11-17 23:30:00,10060,101,101,0.942
CV00000659,2022-11-18,2022-11-18 23:30:00,10060,67,67,0.861
CV00000660,2022-11-19,2022-11-19 23:30:00,10060,142,142,0.905
CV00000661,2022-11-20,2022-11-20 23:30:00,10060,129,125,0.849
CV00000662,2022-11-21,2022-11-21 23:30:00,10060,113,113,0.866
CV00000663,2022-11-22,2022-11-22 23:30:00,10060,109,109,0.972
CV00000664,2022-11-23,2022-11-23 23:30:00,10060,107,108,0.753
CV00000665,2022-11-24,2022-11-24 23:30:00,10060,95,95,0.871
CV00000666,2022-11-25,2022-11-25 23:30:00,10060,67,67,0.891
CV00000667,2022-11-26,2022-11-26 23:30:00,10060,148,148,0.878
CV00000668,2022-11-27,2022-11-27 23:30:00,10060,135,135,0.866
CV00000669,2022-11-28,2022-11-28 23:30:00,10060,119,119,0.925
CV00000670,2022-11-29,2022-11-29 23:30:00,10060,106,106,0.979
CV00000671,2022-11-30,2022-11-30 23:30:00,10060,89,89,0.928
CV00000672,2022-12-01,2022-12-01 23:30:00,10060,147,147,0.86
CV00000673,2022-12-02,2022-12-02 23:30:00,10060,123,123,0.87
CV00000674,2022-12-03,2022-12-03 23:30:00,10060,107,107,0.879
CV00000675,2022-12-04,2022-12-04 23:30:00,10060,88,88,0.87
CV00000676,2022-12-05,2022-12-05 23:30:00,10060,70,70,0.97
CV00000677,2022-12-06,2022-12-06 23:30:00,10060,135,136,0.965
CV00000678,2022-12-07,2022-12-07 23:30:00,10060,110,110,0.929
CV00000679,2022-12-08,2022-12-08 23:30:00,10060,80,80,0.936
CV00000680,2022-12-09,2022-12-09 23:30:00,10060,143,143,0.954
CV00000681,2022-12-10,2022-12-10 23:30:00,10060,127,127,0.953
CV00000682,2022-12-11,2022-12-11 23:30:00,10060,101,100,0.896
CV00000683,2022-12-12,2022-12-12 23:30:00,10060,80,80,0.875
CV00000684,2022-12-13,2022-12-13 23:30:00,10060,64,65,0.867
CV00000685,2022-12-14,2022-12-14 23:30:00,10060,129,129,0.89
CV00000686,2022-12-15,2022-12-15 23:30:00,10060,114,113,0.713
CV00000687,2022-12-16,2022-12-16 23:30:00,10060,91,91,0.989
CV00000688,2022-12-17,2022-12-17 23:30:00,10060,61,60,0.933
CV00000689,2022-12-18,2022-12-18 23:30:00,10060,135,135,0.87
CV00000690,2022-12-19,2022-12-19 23:30:00,10060,123,123,0.923
CV00000691,2022-12-20,2022-12-20 23:30:00,10060,113,114,0.908
CV00000692,2022-12-21,2022-12-21 23:30:00,10060,89,88,0.989
CV00000693,2022-12-22,2022-12-22 23:30:00,10060,69,70,0.96
CV00000694,2022-12-23,2022-12-23 23:30:00,10060,145,144,0.935
CV00000695,2022-12-24,2022-12-24 23:30:00,10060,134,134,0.902
CV00000696,2022-12-25,2022-12-25 23:30:00,10060,134,134,0.882
CV00000697,2022-12-26,2022-12-26 23:30:00,10060,116,115,0.976
CV00000698,2022-12-27,2022-12-27 23:30:00,10060,97,97,0.918
CV00000699,2022-12-28,2022-12-28 23:30:00,10060,83,80,0.745
CV00000700,2022-12-29,2022-12-29 23:30:00,10060,60,60,0.894
CV00000701,2022-12-30,2022-12-30 23:30:00,10060,145,145,0.874
CV00000702,2022-12-31,2022-12-31 23:30:00,10060,131,131,0.917
CV00000703,2023-01-01,2023-01-01 23:30:00,10060,114,113,0.936
CV00000704,2023-01-02,2023-01-02 23:30:00,10060,79,80,0.984
CV00000705,2023-01-03,2023-01-03 23:30:00,10060,142,141,0.961
CV00000706,2023-01-04,2023-01-04 23:30:00,10060,108,104,0.82
CV00000707,2023-01-05,2023-01-05 23:30:00,10060,82,82,0.898
CV00000708,2023-01-06,2023-01-06 23:30:00,10060,144,140,0.862
CV00000709,2023-01-07,2023-01-07 23:30:00,10060,115,116,0.876
CV00000710,2023-01-08,2023-01-08 23:30:00,10060,75,76,0.967
CV00000711,2023-01-09,2023-01-09 23:30:00,10060,149,149,0.916
CV00000712,2023-01-10,2023-01-10 23:30:00,10060,126,125,0.889
CV00000713,2023-01-11,2023-01-11 23:30:00,10060,111,111,0.893
CV00000714,2023-01-12,2023-01-12 23:30:00,10060,88,88,0.963
CV00000715,2023-01-13,2023-01-13 23:30:00,10060,146,146,0.88
CV00000716,2023-01-14,2023-01-14 23:30:00,10060,129,128,0.657
CV00000717,2023-01-15,2023-01-15 23:30:00,10060,114,115,0.86
CV00000718,2023-01-16,2023-01-16 23:30:00,10060,97,98,0.605
CV00000719,2023-01-17,2023-01-17 23:30:00,10060,83,83,0.891
CV00000720,2023-01-18,2023-01-18 23:30:00,10060,66,65,0.931
CV00000721,2023-01-19,2023-01-19 23:30:00,10060,132,132,0.891
CV00000722,2023-01-20,2023-01-20 23:30:00,10060,103,103,0.877
CV00000723,2023-01-21,2023-01-21 23:30:00,10060,95,96,0.882
CV00000724,2023-01-22,2023-01-22 23:30:00,10060,80,80,0.912
CV00000725,2023-01-23,2023-01-23 23:30:00,10060,64,63,0.864
CV00000726,2023-01-24,2023-01-24 23:30:00,10060,149,149,0.881
CV00000727,2023-01-25,2023-01-25 23:30:00,10060,131,131,0.959
CV00000728,2023-01-26,2023-01-26 23:30:00,10060,114,113,0.917
CV00000729,2023-01-27,2023-01-27 23:30:00,10060,78,78,0.938
CV00000730,2023-01-28,2023-01-28 23:30:00,10060,150,150,0.973
CV00000731,2023-01-29,2023-01-29 23:30:00,10060,142,141,0.914
CV00000732,2023-01-30,2023-01-30 23:30:00,10060,116,116,0.883
CV00000733,2023-01-31,2023-01-31 23:30:00,10060,91,91,0.975
CV00000734,2023-02-01,2023-02-01 23:30:00,10060,66,66,0.963
CV00000735,2023-02-02,2023-02-02 23:30:00,10060,138,137,0.972
CV00000736,2023-02-03,2023-02-03 23:30:00,10060,138,138,0.915
CV00000737,2023-02-04,2023-02-04 23:30:00,10060,138,138,0.952
