date,sku_id,opening_stock,units_sold,restock_qty,closing_stock,expected_stock
2022-12-26,10060,134,18,0,116,116
2022-12-27,10060,116,19,0,97,97
2022-12-28,10060,97,14,0,83,83
2022-12-29,10060,83,23,0,60,60
2022-12-30,10060,60,11,96,145,49
2022-12-31,10060,145,14,0,131,131
2023-01-01,10060,131,17,0,114,114
2023-01-02,10060,114,35,0,79,79
2023-01-03,10060,79,33,96,142,46
2023-01-04,10060,142,34,0,108,108
2023-01-05,10060,108,26,0,82,82
2023-01-06,10060,82,34,96,144,48
2023-01-07,10060,144,29,0,115,115
2023-01-08,10060,115,40,0,75,75
2023-01-09,10060,75,22,96,149,53
2023-01-10,10060,149,23,0,126,126
2023-01-11,10060,126,15,0,111,111
2023-01-12,10060,111,23,0,88,88
2023-01-13,10060,88,38,96,146,50
2023-01-14,10060,146,17,0,129,129
2023-01-15,10060,129,15,0,114,114
2023-01-16,10060,114,17,0,97,97
2023-01-17,10060,97,14,0,83,83
2023-01-18,10060,83,17,0,66,66
2023-01-19,10060,66,30,96,132,36
2023-01-20,10060,132,29,0,103,103
2023-01-21,10060,103,8,0,95,95
2023-01-22,10060,95,15,0,80,80
2023-01-23,10060,80,16,0,64,64
2023-01-24,10060,64,11,96,149,53
2023-01-25,10060,149,18,0,131,131
2023-01-26,10060,131,17,0,114,114
2023-01-27,10060,114,36,0,78,78
2023-01-28,10060,78,24,96,150,54
2023-01-29,10060,150,8,0,142,142
2023-01-30,10060,142,26,0,116,116
2023-01-31,10060,116,25,0,91,91
2023-02-01,10060,91,25,0,66,66
2023-02-02,10060,66,24,96,138,42
2023-02-03,10060,138,0,0,138,138
2023-02-04,10060,138,0,0,138,138
2023-02-05,10060,138,0,0,138,138
2023-02-06,10060,138,0,0,138,138
2023-02-07,10060,138,0,0,138,138
2023-02-08,10060,138,0,0,138,138
2023-02-09,10060,138,0,0,138,138
2023-02-10,10060,138,33,0,105,105
2023-02-11,10060,105,27,0,78,78
2023-02-12,10060,78,35,96,139,43
2023-02-13,10060,139,17,0,122,122
2023-02-14,10060,122,9,0,113,113
2023-02-15,10060,113,18,0,95,95
2023-02-16,10060,95,27,0,68,68
2023-02-17,10060,68,34,96,130,34
2023-02-18,10060,130,24,0,106,106
2023-02-19,10060,106,22,0,84,84
2023-02-20,10060,84,24,0,60,60
2023-02-21,10060,60,15,96,141,45
2023-02-22,10060,141,36,0,105,105
2023-02-23,10060,105,22,0,83,83
2023-02-24,10060,83,33,96,146,50
2023-02-25,10060,146,29,0,117,117
2023-02-26,10060,117,24,0,93,93
2023-02-27,10060,93,11,0,82,82
2023-02-28,10060,82,17,0,65,65
2023-03-01,10060,65,25,96,136,40
2023-03-02,10060,136,29,0,107,107
2023-03-03,10060,107,38,0,69,69
2023-03-04,10060,69,24,96,141,45
2023-03-05,10060,141,21,0,120,120
2023-03-06,10060,120,28,0,92,92
2023-03-07,10060,92,27,0,65,65
2023-03-08,10060,65,28,96,133,37
2023-03-09,10060,133,38,0,95,95
2023-03-10,10060,95,30,0,65,65
2023-03-11,10060,65,32,96,129,33
2023-03-12,10060,129,24,0,105,105
2023-03-13,10060,105,15,0,90,90
2023-03-14,10060,90,17,0,73,73
2023-03-15,10060,73,7,0,66,66
2023-03-16,10060,66,20,96,142,46
2023-03-17,10060,142,19,0,123,123
2023-03-18,10060,123,15,0,108,108
2023-03-19,10060,108,16,0,92,92
2023-03-20,10060,92,1,0,91,91
2023-03-21,10060,91,0,0,91,91
2023-03-22,10060,91,0,0,91,91
2023-03-23,10060,91,0,0,91,91
2023-03-24,10060,91,0,0,91,91
2023-03-25,10060,91,0,0,91,91
2023-03-26,10060,91,0,0,91,91
2023-03-27,10060,91,0,0,91,91
2023-03-28,10060,91,0,0,91,91
2023-03-29,10060,91,0,0,91,91
2023-03-30,10060,91,0,0,91,91
2023-03-31,10060,91,0,0,91,91
2023-04-01,10060,91,0,0,91,91
2023-04-02,10060,91,0,0,91,91
2023-04-03,10060,91,0,0,91,91
2023-04-04,10060,91,0,0,91,91
2023-04-05,10060,91,0,0,91,91
2023-04-06,10060,91,0,0,91,91
2023-04-07,10060,91,0,0,91,91
2023-04-08,10060,91,0,0,91,91
2023-04-09,10060,91,0,0,91,91
2023-04-10,10060,91,0,0,91,91
2023-04-11,10060,91,0,0,91,91
2023-04-12,10060,91,0,0,91,91
2023-04-13,10060,91,0,0,91,91
2023-04-14,10060,91,0,0,91,91
2023-04-15,10060,91,0,0,91,91
2023-04-16,10060,91,0,0,91,91
2023-04-17,10060,91,0,0,91,91
2023-04-18,10060,91,0,0,91,91
2023-04-19,10060,91,0,0,91,91
2023-04-20,10060,91,0,0,91,91
2023-04-21,10060,91,0,0,91,91
2023-04-22,10060,91,16,0,75,75
2023-04-23,10060,75,22,96,149,53
2023-04-24,10060,149,7,0,142,142
2023-04-25,10060,142,25,0,117,117
2023-04-26,10060,117,18,0,99,99
2023-04-27,10060,99,14,0,85,85
2023-04-28,10060,85,29,96,152,56
2023-04-29,10060,152,23,0,129,129
2023-04-30,10060,129,24,0,105,105
2023-05-01,10060,105,10,0,95,95
2023-05-02,10060,95,11,0,84,84
2023-05-03,10060,84,17,0,67,67
2023-05-04,10060,67,5,0,62,62
2023-05-05,10060,62,33,96,125,29
2023-05-06,10060,125,29,0,96,96
2023-05-07,10060,96,12,0,84,84
2023-05-08,10060,84,24,0,60,60
2023-05-09,10060,60,16,96,140,44
2023-05-10,10060,140,0,0,140,140
2023-05-11,10060,140,5,0,135,135
2023-05-12,10060,135,6,0,129,129
2023-05-13,10060,129,0,0,129,129
2023-05-14,10060,129,15,0,114,114
2023-05-15,10060,114,20,0,94,94
2023-05-16,10060,94,15,0,79,79
2023-05-17,10060,79,15,0,64,64
2023-05-18,10060,64,22,96,138,42
2023-05-19,10060,138,34,0,104,104
2023-05-20,10060,104,11,0,93,93
2023-05-21,10060,93,26,0,67,67
2023-05-22,10060,67,11,96,152,56
2023-05-23,10060,152,12,0,140,140
2023-05-24,10060,140,13,0,127,127
2023-05-25,10060,127,14,0,113,113
2023-05-26,10060,113,21,0,92,92
2023-05-27,10060,92,8,0,84,84
2023-05-28,10060,84,22,0,62,62
2023-05-29,10060,62,9,96,149,53
2023-05-30,10060,149,23,0,126,126
2023-05-31,10060,126,10,0,116,116
2023-06-01,10060,116,15,0,101,101
2023-06-02,10060,101,28,0,73,73
2023-06-03,10060,73,26,96,143,47
2023-06-04,10060,143,24,0,119,119
2023-06-05,10060,119,12,0,107,107
2023-06-06,10060,107,17,0,90,90
2023-06-07,10060,90,18,0,72,72
2023-06-08,10060,72,22,96,146,50
2023-06-09,10060,146,30,0,116,116
2023-06-10,10060,116,28,0,88,88
2023-06-11,10060,88,18,0,70,70
2023-06-12,10060,70,10,0,60,60
2023-06-13,10060,60,7,96,149,53
2023-06-14,10060,149,12,0,137,137
2023-06-15,10060,137,22,0,115,115
2023-06-16,10060,115,21,0,94,94
2023-06-17,10060,94,2,0,92,92
2023-06-18,10060,92,18,0,74,74
2023-06-19,10060,74,13,0,61,61
2023-06-20,10060,61,17,96,140,44
2023-06-21,10060,140,19,0,121,121
2023-06-22,10060,121,13,0,108,108
2023-06-23,10060,108,29,0,79,79
2023-06-24,10060,79,18,0,61,61
2023-06-25,10060,61,5,96,152,56
2023-06-26,10060,152,0,0,152,152
2023-06-27,10060,152,0,0,152,152
2023-06-28,10060,152,1,0,151,151
2023-06-29,10060,151,0,0,151,151
2023-06-30,10060,151,28,0,123,123
2023-07-01,10060,123,38,0,85,85
2023-07-02,10060,85,23,0,62,62
2023-07-03,10060,62,18,96,140,44
2023-07-04,10060,140,20,0,120,120
2023-07-05,10060,120,38,0,82,82
2023-07-06,10060,82,24,0,58,58
2023-07-07,10060,58,29,96,125,29
2023-07-08,10060,125,45,0,80,80
2023-07-09,10060,80,24,96,152,56
2023-07-10,10060,152,30,0,122,122
2023-07-11,10060,122,29,0,93,93
2023-07-12,10060,93,0,0,93,93
2023-07-13,10060,93,23,0,70,70
2023-07-14,10060,70,36,96,130,34
2023-07-15,10060,130,22,0,108,108
2023-07-16,10060,108,27,0,81,81
2023-07-17,10060,81,26,96,151,55
2023-07-18,10060,151,19,0,132,132
2023-07-19,10060,132,22,0,110,110
2023-07-20,10060,110,28,0,82,82
2023-07-21,10060,82,31,96,147,51
2023-07-22,10060,147,25,0,122,122
2023-07-23,10060,122,29,0,93,93
2023-07-24,10060,93,23,0,70,70
2023-07-25,10060,70,13,0,57,57
2023-07-26,10060,57,21,96,132,36
2023-07-27,10060,132,16,0,116,116
2023-07-28,10060,116,32,0,84,84
2023-07-29,10060,84,21,0,63,63
2023-07-30,10060,63,28,96,131,35
2023-07-31,10060,131,15,0,116,116
2023-08-01,10060,116,32,0,84,84
2023-08-02,10060,84,36,96,144,48
2023-08-03,10060,144,38,0,106,106
2023-08-04,10060,106,42,0,64,64
2023-08-05,10060,64,27,96,133,37
2023-08-06,10060,133,35,0,98,98
2023-08-07,10060,98,29,0,69,69
2023-08-08,10060,69,33,96,132,36
2023-08-09,10060,132,28,0,104,104
2023-08-10,10060,104,37,0,67,67
2023-08-11,10060,67,46,96,117,21
2023-08-12,10060,117,46,0,71,71
2023-08-13,10060,71,26,96,141,45
2023-08-14,10060,141,18,0,123,123
2023-08-15,10060,123,22,0,101,101
2023-08-16,10060,101,22,0,79,79
2023-08-17,10060,79,27,96,148,52
2023-08-18,10060,148,36,0,112,112
2023-08-19,10060,112,21,0,91,91
2023-08-20,10060,91,12,0,79,79
2023-08-21,10060,79,13,0,66,66
2023-08-22,10060,66,16,96,146,50
2023-08-23,10060,146,18,0,128,128
2023-08-24,10060,128,39,0,89,89
2023-08-25,10060,89,34,96,151,55
2023-08-26,10060,151,19,0,132,132
2023-08-27,10060,132,14,0,118,118
2023-08-28,10060,118,16,0,102,102
2023-08-29,10060,102,16,0,86,86
2023-08-30,10060,86,13,0,73,73
2023-08-31,10060,73,31,96,138,42
2023-09-01,10060,138,30,0,108,108
2023-09-02,10060,108,30,0,78,78
2023-09-03,10060,78,31,96,143,47
2023-09-04,10060,143,28,0,115,115
2023-09-05,10060,115,25,0,90,90
2023-09-06,10060,90,11,0,79,79
2023-09-07,10060,79,37,96,138,42
2023-09-08,10060,138,38,0,100,100
2023-09-09,10060,100,37,0,63,63
2023-09-10,10060,63,19,96,140,44
2023-09-11,10060,140,21,0,119,119
2023-09-12,10060,119,22,0,97,97
2023-09-13,10060,97,18,0,79,79
2023-09-14,10060,79,19,0,60,60
2023-09-15,10060,60,41,96,115,19
2023-09-16,10060,115,16,0,99,99
2023-09-17,10060,99,23,0,76,76
2023-09-18,10060,76,18,0,58,58
2023-09-19,10060,58,18,96,136,40
2023-09-20,10060,136,14,0,122,122
2023-09-21,10060,122,21,0,101,101
2023-09-22,10060,101,20,0,81,81
2023-09-23,10060,81,29,96,148,52
2023-09-24,10060,148,17,0,131,131
2023-09-25,10060,131,14,0,117,117
2023-09-26,10060,117,12,0,105,105
2023-09-27,10060,105,20,0,85,85
2023-09-28,10060,85,26,0,59,59
2023-09-29,10060,59,29,96,126,30
2023-09-30,10060,126,22,0,104,104
2023-10-01,10060,104,33,0,71,71
2023-10-02,10060,71,25,96,142,46
2023-10-03,10060,142,32,0,110,110
2023-10-04,10060,110,33,0,77,77
2023-10-05,10060,77,37,96,136,40
2023-10-06,10060,136,49,0,87,87
2023-10-07,10060,87,34,96,149,53
2023-10-08,10060,149,25,0,124,124
2023-10-09,10060,124,29,0,95,95
2023-10-10,10060,95,28,0,67,67
2023-10-11,10060,67,22,96,141,45
2023-10-12,10060,141,22,0,119,119
2023-10-13,10060,119,37,0,82,82
2023-10-14,10060,82,32,96,146,50
2023-10-15,10060,146,19,0,127,127
2023-10-16,10060,127,32,0,95,95
2023-10-17,10060,95,22,0,73,73
2023-10-18,10060,73,9,0,64,64
2023-10-19,10060,64,25,96,135,39
2023-10-20,10060,135,37,0,98,98
2023-10-21,10060,98,13,0,85,85
2023-10-22,10060,85,17,0,68,68
2023-10-23,10060,68,28,96,136,40
2023-10-24,10060,136,13,0,123,123
2023-10-25,10060,123,16,0,107,107
2023-10-26,10060,107,14,0,93,93
2023-10-27,10060,93,42,96,147,51
2023-10-28,10060,147,21,0,126,126
2023-10-29,10060,126,14,0,112,112
2023-10-30,10060,112,14,0,98,98
2023-10-31,10060,98,31,0,67,67
2023-11-01,10060,67,23,96,140,44
2023-11-02,10060,140,23,0,117,117
2023-11-03,10060,117,51,0,66,66
2023-11-04,10060,66,42,96,120,24
2023-11-05,10060,120,28,0,92,92
2023-11-06,10060,92,23,0,69,69
2023-11-07,10060,69,16,96,149,53
2023-11-08,10060,149,34,0,115,115
2023-11-09,10060,115,29,0,86,86
2023-11-10,10060,86,38,96,144,48
2023-11-11,10060,144,26,0,118,118
2023-11-12,10060,118,19,0,99,99
2023-11-13,10060,99,11,0,88,88
2023-11-14,10060,88,8,0,80,80
2023-11-15,10060,80,16,0,64,64
2023-11-16,10060,64,16,96,144,48
2023-11-17,10060,144,37,0,107,107
2023-11-18,10060,107,12,0,95,95
2023-11-19,10060,95,18,0,77,77
2023-11-20,10060,77,14,0,63,63
2023-11-21,10060,63,29,96,130,34
2023-11-22,10060,130,17,0,113,113
2023-11-23,10060,113,15,0,98,98
2023-11-24,10060,98,26,0,72,72
2023-11-25,10060,72,19,96,149,53
2023-11-26,10060,149,12,0,137,137
2023-11-27,10060,137,25,0,112,112
2023-11-28,10060,112,9,0,103,103
2023-11-29,10060,103,7,0,96,96
2023-11-30,10060,96,23,0,73,73
2023-12-01,10060,73,24,96,145,49
2023-12-02,10060,145,16,0,129,129
2023-12-03,10060,129,22,0,107,107
2023-12-04,10060,107,27,0,80,80
2023-12-05,10060,80,21,0,59,59
2023-12-06,10060,59,26,96,129,33
2023-12-07,10060,129,31,0,98,98
2023-12-08,10060,98,39,0,59,59
2023-12-09,10060,59,20,96,135,39
2023-12-10,10060,135,10,0,125,125
2023-12-11,10060,125,16,0,109,109
2023-12-12,10060,109,11,0,98,98
2023-12-13,10060,98,18,0,80,80
2023-12-14,10060,80,17,0,63,63
2023-12-15,10060,63,25,96,134,38
2023-12-16,10060,134,15,0,119,119
2023-12-17,10060,119,21,0,98,98
2023-12-18,10060,98,13,0,85,85
2023-12-19,10060,85,21,0,64,64
2023-12-20,10060,64,12,96,148,52
2023-12-21,10060,148,19,0,129,129
2023-12-22,10060,129,26,0,103,103
2023-12-23,10060,103,10,0,93,93
2023-12-24,10060,93,15,0,78,78
2023-12-25,10060,78,0,0,78,78
2023-12-26,10060,78,15,0,63,63
2023-12-27,10060,63,22,96,137,41
2023-12-28,10060,137,11,0,126,126
2023-12-29,10060,126,24,0,102,102
2023-12-30,10060,102,22,0,80,80
2023-12-31,10060,80,3,0,77,77
2024-01-01,10060,77,14,0,63,63
2024-01-02,10060,63,32,96,127,31
2024-01-03,10060,127,29,0,98,98
2024-01-04,10060,98,26,0,72,72
2024-01-05,10060,72,25,96,143,47
2024-01-06,10060,143,27,0,116,116
2024-01-07,10060,116,39,0,77,77
2024-01-08,10060,77,28,96,145,49
2024-01-09,10060,145,14,0,131,131
2024-01-10,10060,131,21,0,110,110
2024-01-11,10060,110,25,0,85,85
2024-01-12,10060,85,19,0,66,66
2024-01-13,10060,66,23,96,139,43
2024-01-14,10060,139,7,0,132,132
2024-01-15,10060,132,4,0,128,128
2024-01-16,10060,128,5,0,123,123
2024-01-17,10060,123,14,0,109,109
2024-01-18,10060,109,19,0,90,90
2024-01-19,10060,90,25,0,65,65
2024-01-20,10060,65,13,96,148,52
2024-01-21,10060,148,9,0,139,139
2024-01-22,10060,139,11,0,128,128
2024-01-23,10060,128,10,0,118,118
2024-01-24,10060,118,20,0,98,98
2024-01-25,10060,98,11,0,87,87
2024-01-26,10060,87,21,0,66,66
2024-01-27,10060,66,16,96,146,50
2024-01-28,10060,146,7,0,139,139
2024-01-29,10060,139,7,0,132,132
2024-01-30,10060,132,9,0,123,123
2024-01-31,10060,123,10,0,113,113
2024-02-01,10060,113,34,0,79,79
2024-02-02,10060,79,25,96,150,54
2024-02-03,10060,150,28,0,122,122
2024-02-04,10060,122,28,0,94,94
2024-02-05,10060,94,8,0,86,86
2024-02-06,10060,86,17,0,69,69
2024-02-07,10060,69,17,96,148,52
2024-02-08,10060,148,32,0,116,116
2024-02-09,10060,116,33,0,83,83
2024-02-10,10060,83,27,96,152,56
2024-02-11,10060,152,14,0,138,138
2024-02-12,10060,138,16,0,122,122
2024-02-13,10060,122,20,0,102,102
2024-02-14,10060,102,12,0,90,90
2024-02-15,10060,90,19,0,71,71
2024-02-16,10060,71,17,96,150,54
2024-02-17,10060,150,18,0,132,132
2024-02-18,10060,132,12,0,120,120
2024-02-19,10060,120,15,0,105,105
2024-02-20,10060,105,10,0,95,95
2024-02-21,10060,95,16,0,79,79
2024-02-22,10060,79,18,0,61,61
2024-02-23,10060,61,26,96,131,35
2024-02-24,10060,131,10,0,121,121
2024-02-25,10060,121,5,0,116,116
2024-02-26,10060,116,20,0,96,96
2024-02-27,10060,96,14,0,82,82
2024-02-28,10060,82,14,0,68,68
2024-03-01,10060,68,23,96,141,45
2024-03-02,10060,141,27,0,114,114
2024-03-03,10060,114,20,0,94,94
2024-03-04,10060,94,19,0,75,75
2024-03-05,10060,75,21,96,150,54
2024-03-06,10060,150,33,0,117,117
2024-03-07,10060,117,12,0,105,105
2024-03-08,10060,105,24,0,81,81
2024-03-09,10060,81,29,96,148,52
2024-03-10,10060,148,14,0,134,134
2024-03-11,10060,134,24,0,110,110
2024-03-12,10060,110,14,0,96,96
2024-03-13,10060,96,13,0,83,83
2024-03-14,10060,83,15,0,68,68
2024-03-15,10060,68,11,0,57,57
2024-03-16,10060,57,0,0,57,57
2024-03-17,10060,57,0,0,57,57
2024-03-18,10060,57,0,0,57,57
2024-03-19,10060,57,0,0,57,57
2024-03-20,10060,57,0,0,57,57
2024-03-21,10060,57,0,0,57,57
2024-03-22,10060,57,0,0,57,57
2024-03-23,10060,57,27,96,126,30
2024-03-24,10060,126,16,0,110,110
2024-03-25,10060,110,11,0,99,99
2024-03-26,10060,99,10,0,89,89
2024-03-27,10060,89,11,0,78,78
2024-03-28,10060,78,13,0,65,65
2024-03-29,10060,65,10,96,151,55
2024-03-30,10060,151,31,0,120,120
2024-03-31,10060,120,14,0,106,106
2024-04-01,10060,106,15,0,91,91
2024-04-02,10060,91,17,0,74,74
2024-04-03,10060,74,27,96,143,47
2024-04-04,10060,143,15,0,128,128
2024-04-05,10060,128,12,0,116,116
2024-04-06,10060,116,36,0,80,80
2024-04-07,10060,80,19,0,61,61
2024-04-08,10060,61,28,96,129,33
2024-04-09,10060,129,0,0,129,129
2024-04-10,10060,129,0,0,129,129
2024-04-11,10060,129,0,0,129,129
2024-04-12,10060,129,0,0,129,129
2024-04-13,10060,129,0,0,129,129
2024-04-14,10060,129,0,0,129,129
2024-04-15,10060,129,0,0,129,129
2024-04-16,10060,129,12,0,117,117
2024-04-17,10060,117,17,0,100,100
2024-04-18,10060,100,7,0,93,93
2024-04-19,10060,93,19,0,74,74
2024-04-20,10060,74,21,96,149,53
2024-04-21,10060,149,13,0,136,136
2024-04-22,10060,136,12,0,124,124
2024-04-23,10060,124,18,0,106,106
2024-04-24,10060,106,8,0,98,98
2024-04-25,10060,98,19,0,79,79
2024-04-26,10060,79,22,0,57,57
2024-04-27,10060,57,22,96,131,35
2024-04-28,10060,131,19,0,112,112
2024-04-29,10060,112,5,0,107,107
2024-04-30,10060,107,19,0,88,88
2024-05-01,10060,88,16,0,72,72
2024-05-02,10060,72,24,96,144,48
2024-05-03,10060,144,18,0,126,126
2024-05-04,10060,126,37,0,89,89
2024-05-05,10060,89,38,96,147,51
2024-05-06,10060,147,44,0,103,103
2024-05-07,10060,103,24,0,79,79
2024-05-08,10060,79,18,0,61,61
2024-05-09,10060,61,12,96,145,49
2024-05-10,10060,145,21,0,124,124
2024-05-11,10060,124,16,0,108,108
2024-05-12,10060,108,25,0,83,83
2024-05-13,10060,83,15,0,68,68
2024-05-14,10060,68,7,0,61,61
2024-05-15,10060,61,5,96,152,56
2024-05-16,10060,152,19,0,133,133
2024-05-17,10060,133,18,0,115,115
2024-05-18,10060,115,19,0,96,96
2024-05-19,10060,96,14,0,82,82
2024-05-20,10060,82,25,0,57,57
2024-05-21,10060,57,7,96,146,50
2024-05-22,10060,146,9,0,137,137
2024-05-23,10060,137,19,0,118,118
2024-05-24,10060,118,7,0,111,111
2024-05-25,10060,111,17,0,94,94
2024-05-26,10060,94,20,0,74,74
2024-05-27,10060,74,20,96,150,54
2024-05-28,10060,150,12,0,138,138
2024-05-29,10060,138,11,0,127,127
2024-05-30,10060,127,23,0,104,104
2024-05-31,10060,104,16,0,88,88
2024-06-01,10060,88,22,0,66,66
2024-06-02,10060,66,13,96,149,53
2024-06-03,10060,149,26,0,123,123
2024-06-04,10060,123,28,0,95,95
2024-06-05,10060,95,6,0,89,89
2024-06-06,10060,89,10,0,79,79
2024-06-07,10060,79,30,96,145,49
2024-06-08,10060,145,30,0,115,115
2024-06-09,10060,115,12,0,103,103
2024-06-10,10060,103,21,0,82,82
2024-06-11,10060,82,14,0,68,68
2024-06-12,10060,68,21,96,143,47
2024-06-13,10060,143,19,0,124,124
2024-06-14,10060,124,11,0,113,113
2024-06-15,10060,113,25,0,88,88
2024-06-16,10060,88,16,0,72,72
2024-06-17,10060,72,16,96,152,56
2024-06-18,10060,152,16,0,136,136
2024-06-19,10060,136,22,0,114,114
2024-06-20,10060,114,19,0,95,95
2024-06-21,10060,95,20,0,75,75
2024-06-22,10060,75,23,96,148,52
2024-06-23,10060,148,28,0,120,120
2024-06-24,10060,120,9,0,111,111
2024-06-25,10060,111,11,0,100,100
2024-06-26,10060,100,6,0,94,94
2024-06-27,10060,94,10,0,84,84
2024-06-28,10060,84,15,0,69,69
2024-06-29,10060,69,23,96,142,46
2024-06-30,10060,142,11,0,131,131
2024-07-01,10060,131,10,0,121,121
2024-07-02,10060,121,25,0,96,96
2024-07-03,10060,96,12,0,84,84
2024-07-04,10060,84,9,0,75,75
2024-07-05,10060,75,10,0,65,65
2024-07-06,10060,65,13,96,148,52
2024-07-07,10060,148,38,0,110,110
2024-07-08,10060,110,18,0,92,92
2024-07-09,10060,92,0,0,92,92
2024-07-10,10060,92,0,0,92,92
2024-07-11,10060,92,8,0,84,84
2024-07-12,10060,84,0,0,84,84
2024-07-13,10060,84,0,0,84,84
2024-07-14,10060,84,0,0,84,84
2024-07-15,10060,84,0,0,84,84
2024-07-16,10060,84,0,0,84,84
2024-07-17,10060,84,0,0,84,84
2024-07-18,10060,84,29,96,151,55
2024-07-19,10060,151,13,0,138,138
2024-07-20,10060,138,36,0,102,102
2024-07-21,10060,102,14,0,88,88
2024-07-22,10060,88,23,0,65,65
2024-07-23,10060,65,18,96,143,47
2024-07-24,10060,143,14,0,129,129
2024-07-25,10060,129,17,0,112,112
2024-07-26,10060,112,18,0,94,94
2024-07-27,10060,94,18,0,76,76
2024-07-28,10060,76,15,0,61,61
2024-07-29,10060,61,15,96,142,46
2024-07-30,10060,142,17,0,125,125
2024-07-31,10060,125,9,0,116,116
2024-08-01,10060,116,19,0,97,97
2024-08-02,10060,97,22,0,75,75
2024-08-03,10060,75,32,96,139,43
2024-08-04,10060,139,36,0,103,103
2024-08-05,10060,103,17,0,86,86
2024-08-06,10060,86,38,96,144,48
2024-08-07,10060,144,1,0,143,143
2024-08-08,10060,143,17,0,126,126
2024-08-09,10060,126,31,0,95,95
2024-08-10,10060,95,32,0,63,63
2024-08-11,10060,63,8,96,151,55
2024-08-12,10060,151,17,0,134,134
2024-08-13,10060,134,15,0,119,119
2024-08-14,10060,119,8,0,111,111
2024-08-15,10060,111,23,0,88,88
2024-08-16,10060,88,23,0,65,65
2024-08-17,10060,65,25,96,136,40
2024-08-18,10060,136,18,0,118,118
2024-08-19,10060,118,24,0,94,94
2024-08-20,10060,94,23,0,71,71
2024-08-21,10060,71,14,0,57,57
2024-08-22,10060,57,20,96,133,37
2024-08-23,10060,133,13,0,120,120
2024-08-24,10060,120,26,0,94,94
2024-08-25,10060,94,7,0,87,87
2024-08-26,10060,87,16,0,71,71
2024-08-27,10060,71,8,0,63,63
2024-08-28,10060,63,8,96,151,55
2024-08-29,10060,151,19,0,132,132
2024-08-30,10060,132,13,0,119,119
2024-08-31,10060,119,9,0,110,110
2024-09-01,10060,110,11,0,99,99
2024-09-02,10060,99,27,0,72,72
2024-09-03,10060,72,17,96,151,55
2024-09-04,10060,151,24,0,127,127
2024-09-05,10060,127,24,0,103,103
2024-09-06,10060,103,28,0,75,75
2024-09-07,10060,75,30,96,141,45
2024-09-08,10060,141,21,0,120,120
2024-09-09,10060,120,30,0,90,90
2024-09-10,10060,90,24,0,66,66
2024-09-11,10060,66,18,96,144,48
2024-09-12,10060,144,19,0,125,125
2024-09-13,10060,125,22,0,103,103
2024-09-14,10060,103,19,0,84,84
2024-09-15,10060,84,16,0,68,68
2024-09-16,10060,68,21,96,143,47
2024-09-17,10060,143,25,0,118,118
2024-09-18,10060,118,11,0,107,107
2024-09-19,10060,107,17,0,90,90
2024-09-20,10060,90,10,0,80,80
2024-09-21,10060,80,23,0,57,57
2024-09-22,10060,57,27,96,126,30
2024-09-23,10060,126,17,0,109,109
2024-09-24,10060,109,15,0,94,94
2024-09-25,10060,94,10,0,84,84
2024-09-26,10060,84,8,0,76,76
2024-09-27,10060,76,13,0,63,63
2024-09-28,10060,63,29,96,130,34
2024-09-29,10060,130,3,0,127,127
2024-09-30,10060,127,11,0,116,116
2024-10-01,10060,116,24,0,92,92
2024-10-02,10060,92,17,0,75,75
2024-10-03,10060,75,15,0,60,60
2024-10-04,10060,60,44,96,112,16
2024-10-05,10060,112,18,0,94,94
2024-10-06,10060,94,13,0,81,81
2024-10-07,10060,81,31,96,146,50
2024-10-08,10060,146,31,0,115,115
2024-10-09,10060,115,13,0,102,102
2024-10-10,10060,102,12,0,90,90
2024-10-11,10060,90,21,0,69,69
2024-10-12,10060,69,25,96,140,44
2024-10-13,10060,140,19,0,121,121
2024-10-14,10060,121,20,0,101,101
2024-10-15,10060,101,10,0,91,91
2024-10-16,10060,91,20,0,71,71
2024-10-17,10060,71,12,0,59,59
2024-10-18,10060,59,10,96,145,49
2024-10-19,10060,145,13,0,132,132
2024-10-20,10060,132,16,0,116,116
2024-10-21,10060,116,9,0,107,107
2024-10-22,10060,107,16,0,91,91
2024-10-23,10060,91,9,0,82,82
2024-10-24,10060,82,16,0,66,66
2024-10-25,10060,66,25,96,137,41
2024-10-26,10060,137,16,0,121,121
2024-10-27,10060,121,10,0,111,111
2024-10-28,10060,111,13,0,98,98
2024-10-29,10060,98,8,0,90,90
2024-10-30,10060,90,15,0,75,75
2024-10-31,10060,75,9,0,66,66
2024-11-01,10060,66,31,96,131,35
2024-11-02,10060,131,38,0,93,93
2024-11-03,10060,93,17,0,76,76
2024-11-04,10060,76,22,96,150,54
2024-11-05,10060,150,15,0,135,135
2024-11-06,10060,135,13,0,122,122
2024-11-07,10060,122,21,0,101,101
2024-11-08,10060,101,6,0,95,95
2024-11-09,10060,95,29,0,66,66
2024-11-10,10060,66,28,96,134,38
2024-11-11,10060,134,18,0,116,116
2024-11-12,10060,116,12,0,104,104
2024-11-13,10060,104,10,0,94,94
2024-11-14,10060,94,14,0,80,80
2024-11-15,10060,80,17,0,63,63
