anomaly_id,date,sku_id,anomaly_type,demand_anomaly_score,shrinkage_score,severity,reason,status
AN00000325,2021-02-14,10094,normal,0.108,0.0,0.059,No material exception detected.,closed
AN00000326,2021-02-14,10095,normal,0.0,0.004,0.018,No material exception detected.,closed
AN00000327,2021-02-14,10100,normal,0.0,0.0,0.015,No material exception detected.,closed
AN00000328,2021-02-14,35035,planogram_mismatch,0.047,0.0,0.034,Detected SKU may not match assigned slot.,closed
AN00000329,2021-02-14,35192,normal,0.0,0.0,0.021,No material exception detected.,closed
AN00000330,2021-02-14,45470,normal,0.158,0.012,0.095,No material exception detected.,closed
AN00000331,2021-02-14,45657,normal,0.566,0.0,0.208,No material exception detected.,closed
AN00000332,2021-02-14,45678,normal,1.0,0.0,0.355,No material exception detected.,closed
AN00000333,2021-02-14,46019,planogram_mismatch,0.0,0.0,0.02,Detected SKU may not match assigned slot.,closed
AN00000334,2021-02-14,55845,normal,0.286,0.0,0.129,No material exception detected.,closed
AN00000335,2021-02-14,65044,normal,0.149,0.0,0.064,No material exception detected.,closed
AN00000336,2021-02-14,70133,normal,0.804,0.005,0.294,No material exception detected.,closed
AN00000337,2021-02-14,90130,normal,0.0,0.012,0.015,No material exception detected.,closed
AN00000338,2021-02-14,90143,normal,0.886,0.0,0.314,No material exception detected.,closed
AN00000339,2021-02-14,A10026,normal,0.912,0.0,0.327,No material exception detected.,closed
AN00000340,2021-02-14,A30035,normal,0.057,0.0,0.043,No material exception detected.,closed
AN00000341,2021-02-15,10060,normal,0.605,0.0,0.215,No material exception detected.,closed
AN00000342,2021-02-15,10091,normal,0.523,0.0,0.203,No material exception detected.,closed
AN00000343,2021-02-15,10092,normal,0.0,0.0,0.019,No material exception detected.,closed
AN00000344,2021-02-15,10093,restocking_delay,0.0,0.002,0.027,Expected restock may not have reached shelf.,closed
AN00000345,2021-02-15,10094,normal,0.243,0.0,0.118,No material exception detected.,closed
AN00000346,2021-02-15,10095,normal,0.0,0.004,0.098,No material exception detected.,closed
AN00000347,2021-02-15,10100,normal,0.0,0.0,0.006,No material exception detected.,closed
AN00000348,2021-02-15,35035,normal,0.209,0.01,0.095,No material exception detected.,closed
AN00000349,2021-02-15,35192,normal,0.0,0.0,0.012,No material exception detected.,closed
AN00000350,2021-02-15,45470,normal,0.053,0.0,0.045,No material exception detected.,closed
AN00000351,2021-02-15,45657,normal,0.316,0.0,0.128,No material exception detected.,closed
AN00000352,2021-02-15,45678,normal,0.846,0.007,0.325,No material exception detected.,closed
AN00000353,2021-02-15,46019,normal,0.0,0.0,0.007,No material exception detected.,closed
AN00000354,2021-02-15,55845,normal,0.089,0.0,0.045,No material exception detected.,closed
AN00000355,2021-02-15,65044,normal,0.128,0.0,0.06,No material exception detected.,closed
AN00000356,2021-02-15,70133,normal,0.5,0.0,0.181,No material exception detected.,closed
AN00000357,2021-02-15,90130,normal,0.0,0.0,0.023,No material exception detected.,closed
AN00000358,2021-02-15,90143,normal,0.455,0.007,0.181,No material exception detected.,closed
AN00000359,2021-02-15,A10026,normal,0.206,0.0,0.106,No material exception detected.,closed
AN00000360,2021-02-15,A30035,normal,0.314,0.007,0.13,No material exception detected.,closed
AN00000361,2021-02-16,10060,normal,0.132,0.0,0.068,No material exception detected.,closed
AN00000362,2021-02-16,10091,normal,0.205,0.01,0.106,No material exception detected.,closed
AN00000363,2021-02-16,10092,normal,0.0,0.0,0.034,No material exception detected.,closed
AN00000364,2021-02-16,10093,normal,0.0,0.0,0.004,No material exception detected.,closed
AN00000365,2021-02-16,10094,normal,0.176,0.0,0.077,No material exception detected.,closed
AN00000366,2021-02-16,10095,normal,0.0,0.0,0.034,No material exception detected.,closed
AN00000367,2021-02-16,10100,planogram_mismatch,0.0,0.0,0.02,Detected SKU may not match assigned slot.,closed
AN00000368,2021-02-16,35035,normal,0.233,0.011,0.089,No material exception detected.,closed
AN00000369,2021-02-16,35192,normal,0.0,0.0,0.017,No material exception detected.,closed
AN00000370,2021-02-16,45470,normal,0.018,0.0,0.093,No material exception detected.,closed
AN00000371,2021-02-16,45657,normal,0.434,0.0,0.176,No material exception detected.,closed
AN00000372,2021-02-16,45678,normal,0.954,0.012,0.358,No material exception detected.,closed
AN00000373,2021-02-16,46019,normal,0.0,0.005,0.024,No material exception detected.,closed
AN00000374,2021-02-16,55845,normal,0.214,0.0,0.08,No material exception detected.,closed
AN00000375,2021-02-16,65044,normal,0.128,0.0,0.05,No material exception detected.,closed
AN00000376,2021-02-16,70133,normal,0.429,0.0,0.167,No material exception detected.,closed
AN00000377,2021-02-16,90130,normal,0.0,0.0,0.005,No material exception detected.,closed
AN00000378,2021-02-16,90143,normal,0.455,0.0,0.194,No material exception detected.,closed
AN00000379,2021-02-16,A10026,normal,0.118,0.0,0.071,No material exception detected.,closed
AN00000380,2021-02-16,A30035,normal,0.1,0.008,0.053,No material exception detected.,closed
AN00000381,2021-02-17,10060,normal,0.105,0.0,0.051,No material exception detected.,closed
AN00000382,2021-02-17,10091,normal,0.023,0.0,0.037,No material exception detected.,closed
AN00000383,2021-02-17,10092,normal,0.0,0.0,0.033,No material exception detected.,closed
AN00000384,2021-02-17,10093,normal,0.0,0.0,0.018,No material exception detected.,closed
AN00000385,2021-02-17,10094,cv_error,0.108,0.0,0.054,Low CV confidence may explain stock mismatch.,closed
AN00000386,2021-02-17,10095,normal,0.0,0.0,0.003,No material exception detected.,closed
AN00000387,2021-02-17,10100,normal,0.0,0.0,0.014,No material exception detected.,closed
AN00000388,2021-02-17,35035,normal,0.233,0.0,0.11,No material exception detected.,closed
AN00000389,2021-02-17,35192,normal,0.0,0.0,0.014,No material exception detected.,closed
AN00000390,2021-02-17,45470,normal,0.105,0.0,0.059,No material exception detected.,closed
AN00000391,2021-02-17,45657,normal,0.408,0.0,0.159,No material exception detected.,closed
AN00000392,2021-02-17,45678,cv_error,0.892,0.0,0.337,Low CV confidence may explain stock mismatch.,closed
AN00000393,2021-02-17,46019,normal,0.0,0.0,0.022,No material exception detected.,closed
AN00000394,2021-02-17,55845,normal,0.268,0.0,0.114,No material exception detected.,closed
AN00000395,2021-02-17,65044,planogram_mismatch,0.085,0.008,0.054,Detected SKU may not match assigned slot.,closed
AN00000396,2021-02-17,70133,normal,0.286,0.0,0.116,No material exception detected.,closed
AN00000397,2021-02-17,90130,normal,0.0,0.0,0.003,No material exception detected.,closed
AN00000398,2021-02-17,90143,normal,0.432,0.0,0.226,No material exception detected.,closed
AN00000399,2021-02-17,A10026,normal,0.147,0.0,0.063,No material exception detected.,closed
AN00000400,2021-02-17,A30035,normal,0.071,0.0,0.029,No material exception detected.,closed
AN00000401,2021-02-18,10060,normal,0.421,0.008,0.214,No material exception detected.,closed
AN00000402,2021-02-18,10091,normal,0.5,0.0,0.197,No material exception detected.,closed
AN00000403,2021-02-18,10092,normal,0.0,0.0,0.022,No material exception detected.,closed
AN00000404,2021-02-18,10093,normal,0.0,0.0,0.015,No material exception detected.,closed
AN00000405,2021-02-18,10094,normal,0.176,0.005,0.089,No material exception detected.,closed
AN00000406,2021-02-18,10095,normal,0.0,0.004,0.021,No material exception detected.,closed
AN00000407,2021-02-18,10100,normal,0.0,0.0,0.013,No material exception detected.,closed
AN00000408,2021-02-18,35035,planogram_mismatch,0.14,0.014,0.083,Detected SKU may not match assigned slot.,closed
AN00000409,2021-02-18,35192,normal,0.0,0.0,0.035,No material exception detected.,closed
AN00000410,2021-02-18,45470,normal,0.193,0.0,0.173,No material exception detected.,closed
AN00000411,2021-02-18,45657,normal,0.434,0.0,0.178,No material exception detected.,closed
AN00000412,2021-02-18,45678,normal,1.0,0.005,0.371,No material exception detected.,closed
AN00000413,2021-02-18,46019,normal,0.0,0.0,0.009,No material exception detected.,closed
AN00000414,2021-02-18,55845,normal,0.161,0.009,0.086,No material exception detected.,closed
AN00000415,2021-02-18,65044,normal,0.234,0.0,0.094,No material exception detected.,closed
AN00000416,2021-02-18,70133,normal,0.714,0.0,0.267,No material exception detected.,closed
AN00000417,2021-02-18,90130,restocking_delay,0.0,0.0,0.025,Expected restock may not have reached shelf.,closed
AN00000418,2021-02-18,90143,normal,0.795,0.0,0.313,No material exception detected.,closed
AN00000419,2021-02-18,A10026,normal,0.529,0.0,0.214,No material exception detected.,closed
AN00000420,2021-02-18,A30035,normal,0.1,0.0,0.046,No material exception detected.,closed
AN00000421,2021-02-19,10060,normal,0.684,0.0,0.266,No material exception detected.,closed
AN00000422,2021-02-19,10091,normal,0.023,0.0,0.012,No material exception detected.,closed
AN00000423,2021-02-19,10092,normal,0.0,0.002,0.014,No material exception detected.,closed
AN00000424,2021-02-19,10093,normal,0.0,0.0,0.034,No material exception detected.,closed
AN00000425,2021-02-19,10094,cv_error,0.27,0.005,0.128,Low CV confidence may explain stock mismatch.,closed
AN00000426,2021-02-19,10095,normal,0.0,0.0,0.096,No material exception detected.,closed
AN00000427,2021-02-19,10100,cv_error,0.0,0.0,0.006,Low CV confidence may explain stock mismatch.,closed
AN00000428,2021-02-19,35035,normal,0.465,0.0,0.178,No material exception detected.,closed
AN00000429,2021-02-19,35192,restocking_delay,0.0,0.0,0.008,Expected restock may not have reached shelf.,closed
AN00000430,2021-02-19,45470,normal,0.193,0.007,0.103,No material exception detected.,closed
AN00000431,2021-02-19,45657,normal,0.895,0.0,0.397,No material exception detected.,closed
AN00000432,2021-02-19,45678,normal,1.0,0.0,0.381,No material exception detected.,closed
AN00000433,2021-02-19,46019,cv_error,0.0,0.005,0.021,Low CV confidence may explain stock mismatch.,closed
AN00000434,2021-02-19,55845,normal,0.179,0.0,0.097,No material exception detected.,closed
AN00000435,2021-02-19,65044,normal,0.383,0.0,0.195,No material exception detected.,closed
AN00000436,2021-02-19,70133,normal,0.929,0.0,0.333,No material exception detected.,closed
AN00000437,2021-02-19,90130,normal,0.0,0.0,0.074,No material exception detected.,closed
AN00000438,2021-02-19,90143,normal,0.75,0.032,0.334,No material exception detected.,closed
AN00000439,2021-02-19,A10026,normal,0.206,0.01,0.081,No material exception detected.,closed
AN00000440,2021-02-19,A30035,normal,0.229,0.0,0.103,No material exception detected.,closed
AN00000441,2021-02-20,10060,normal,0.658,0.0,0.237,No material exception detected.,closed
AN00000442,2021-02-20,10091,normal,0.364,0.024,0.176,No material exception detected.,closed
AN00000443,2021-02-20,10092,normal,0.0,0.0,0.005,No material exception detected.,closed
AN00000444,2021-02-20,10093,normal,0.0,0.0,0.033,No material exception detected.,closed
AN00000445,2021-02-20,10094,normal,0.311,0.006,0.114,No material exception detected.,closed
AN00000446,2021-02-20,10095,normal,0.0,0.0,0.029,No material exception detected.,closed
AN00000447,2021-02-20,10100,normal,0.0,0.0,0.01,No material exception detected.,closed
AN00000448,2021-02-20,35035,normal,0.209,0.008,0.152,No material exception detected.,closed
AN00000449,2021-02-20,35192,normal,0.0,0.034,0.069,No material exception detected.,closed
AN00000450,2021-02-20,45470,normal,0.263,0.0,0.103,No material exception detected.,closed
AN00000451,2021-02-20,45657,normal,0.75,0.0,0.288,No material exception detected.,closed
AN00000452,2021-02-20,45678,normal,1.0,0.0,0.361,No material exception detected.,closed
AN00000453,2021-02-20,46019,normal,0.0,0.005,0.03,No material exception detected.,closed
AN00000454,2021-02-20,55845,normal,0.25,0.0,0.116,No material exception detected.,closed
AN00000455,2021-02-20,65044,normal,0.426,0.0,0.177,No material exception detected.,closed
AN00000456,2021-02-20,70133,normal,0.929,0.009,0.358,No material exception detected.,closed
AN00000457,2021-02-20,90130,normal,0.0,0.0,0.005,No material exception detected.,closed
AN00000458,2021-02-20,90143,normal,1.0,0.013,0.362,No material exception detected.,closed
AN00000459,2021-02-20,A10026,normal,0.353,0.0,0.133,No material exception detected.,closed
AN00000460,2021-02-20,A30035,normal,0.357,0.0,0.138,No material exception detected.,closed
AN00000461,2021-02-21,10060,normal,0.132,0.016,0.116,No material exception detected.,closed
AN00000462,2021-02-21,10091,cv_error,0.0,0.0,0.007,Low CV confidence may explain stock mismatch.,closed
AN00000463,2021-02-21,10092,normal,0.0,0.002,0.029,No material exception detected.,closed
AN00000464,2021-02-21,10093,normal,0.0,0.002,0.02,No material exception detected.,closed
AN00000465,2021-02-21,10094,restocking_delay,0.216,0.006,0.147,Expected restock may not have reached shelf.,closed
AN00000466,2021-02-21,10095,normal,0.0,0.0,0.028,No material exception detected.,closed
AN00000467,2021-02-21,10100,normal,0.0,0.0,0.008,No material exception detected.,closed
AN00000468,2021-02-21,35035,normal,0.163,0.008,0.076,No material exception detected.,closed
AN00000469,2021-02-21,35192,normal,0.0,0.0,0.022,No material exception detected.,closed
AN00000470,2021-02-21,45470,normal,0.175,0.008,0.097,No material exception detected.,closed
AN00000471,2021-02-21,45657,normal,0.434,0.003,0.16,No material exception detected.,closed
AN00000472,2021-02-21,45678,demand_spike,1.0,0.005,0.367,Sales exceeded recent baseline.,closed
AN00000473,2021-02-21,46019,normal,0.0,0.005,0.035,No material exception detected.,closed
AN00000474,2021-02-21,55845,normal,0.125,0.012,0.061,No material exception detected.,closed
AN00000475,2021-02-21,65044,normal,0.17,0.0,0.088,No material exception detected.,closed
AN00000476,2021-02-21,70133,normal,0.821,0.0,0.304,No material exception detected.,closed
AN00000477,2021-02-21,90130,normal,0.0,0.0,0.017,No material exception detected.,closed
AN00000478,2021-02-21,90143,normal,0.432,0.0,0.174,No material exception detected.,closed
AN00000479,2021-02-21,A10026,normal,0.382,0.0,0.16,No material exception detected.,closed
AN00000480,2021-02-21,A30035,normal,0.086,0.0,0.046,No material exception detected.,closed
AN00000481,2021-02-22,10060,normal,0.0,0.0,0.013,No material exception detected.,closed
AN00000482,2021-02-22,10091,normal,0.0,0.0,0.018,No material exception detected.,closed
AN00000483,2021-02-22,10092,normal,0.0,0.0,0.01,No material exception detected.,closed
AN00000484,2021-02-22,10093,planogram_mismatch,0.0,0.0,0.019,Detected SKU may not match assigned slot.,closed
AN00000485,2021-02-22,10094,normal,0.095,0.006,0.067,No material exception detected.,closed
AN00000486,2021-02-22,10095,normal,0.0,0.004,0.033,No material exception detected.,closed
AN00000487,2021-02-22,10100,normal,0.0,0.0,0.033,No material exception detected.,closed
AN00000488,2021-02-22,35035,normal,0.116,0.0,0.07,No material exception detected.,closed
AN00000489,2021-02-22,35192,normal,0.0,0.017,0.016,No material exception detected.,closed
AN00000490,2021-02-22,45470,normal,0.175,0.009,0.092,No material exception detected.,closed
AN00000491,2021-02-22,45657,normal,0.395,0.0,0.149,No material exception detected.,closed
AN00000492,2021-02-22,45678,normal,1.0,0.0,0.38,No material exception detected.,closed
AN00000493,2021-02-22,46019,normal,0.0,0.0,0.023,No material exception detected.,closed
AN00000494,2021-02-22,55845,normal,0.071,0.0,0.045,No material exception detected.,closed
