draft_id,date,sku_id,suggested_qty,reasoning,confidence
DR00001429,2023-12-23,A30035,120,Stock is at or below deterministic reorder point.,0.79
DR00001430,2024-01-10,A30035,120,Stock is at or below deterministic reorder point.,0.867
DR00001431,2024-01-26,A30035,120,Stock is at or below deterministic reorder point.,0.902
DR00001432,2024-02-12,A30035,120,Stock is at or below deterministic reorder point.,0.826
DR00001433,2024-03-02,A30035,120,Stock is at or below deterministic reorder point.,0.931
DR00001434,2024-03-25,A30035,120,Stock is at or below deterministic reorder point.,0.9
DR00001435,2024-04-13,A30035,120,Stock is at or below deterministic reorder point.,0.79
DR00001436,2024-04-27,A30035,120,Stock is at or below deterministic reorder point.,0.825
DR00001437,2024-05-13,A30035,120,Stock is at or below deterministic reorder point.,0.891
DR00001438,2024-06-02,A30035,120,Stock is at or below deterministic reorder point.,0.94
DR00001439,2024-07-02,A30035,120,Stock is at or below deterministic reorder point.,0.831
DR00001440,2024-07-19,A30035,120,Stock is at or below deterministic reorder point.,0.947
DR00001441,2024-08-02,A30035,120,Stock is at or below deterministic reorder point.,0.795
DR00001442,2024-08-22,A30035,120,Stock is at or below deterministic reorder point.,0.918
DR00001443,2024-09-07,A30035,120,Stock is at or below deterministic reorder point.,0.934
DR00001444,2024-12-12,A30035,120,Stock is at or below deterministic reorder point.,0.919
DR00001445,2025-02-19,A30035,120,Stock is at or below deterministic reorder point.,0.832
DR00001446,2025-04-02,A30035,120,Stock is at or below deterministic reorder point.,0.912
DR00001447,2025-07-21,A30035,120,Stock is at or below deterministic reorder point.,0.794
DR00001448,2025-08-30,A30035,120,Stock is at or below deterministic reorder point.,0.849
DR00001449,2025-09-28,A30035,120,Stock is at or below deterministic reorder point.,0.863
DR00001450,2026-04-01,A30035,120,Stock is at or below deterministic reorder point.,0.868
